PARTICIPANT_ID	TEST_SECTION_ID	HOLD_LATENCY	INTERKEY_LATENCY	PRESS_LATENCY	RELEASE_LATENCY
9828	105125	0.264	0.0	0.0	0.0
9828	105125	0.074	0.092	0.172	0.018
9828	105125	0.059	0.111	0.185	0.17
9828	105125	0.068	0.031	0.09	0.099
9828	105125	0.082	0.015	0.083	0.097
9828	105125	0.071	0.265	0.347	0.336
9828	105125	0.069	0.064	0.135	0.133
9828	105125	0.054	0.265	0.334	0.319
9828	105125	0.057	0.11	0.164	0.167
9828	105125	0.07	0.078	0.135	0.148
9828	105125	0.052	0.359	0.429	0.411
9828	105125	0.085	0.107	0.159	0.192
9828	105125	0.049	0.28	0.365	0.329
9828	105125	0.073	0.065	0.114	0.138
9828	105125	0.086	0.047	0.12	0.133
9828	105125	0.067	0.532	0.618	0.599
9828	105125	0.087	0.046	0.113	0.133
9828	105125	0.083	0.083	0.17	0.166
9828	105125	0.066	0.061	0.144	0.127
9828	105125	0.061	0.038	0.104	0.099
9828	105125	0.053	0.109	0.17	0.162
9828	105125	0.087	0.11	0.163	0.197
9828	105125	0.172	0.0	0.087	0.172
9828	105125	0.103	0.039	0.133	0.064
9828	105125	0.062	0.048	0.151	0.11
9828	105125	0.211	0.111	0.173	0.322
9828	105125	0.239	0.086	0.125	0.153
9828	105125	0.12	0.041	0.198	0.079
9828	105125	0.117	0.234	0.354	0.351
9828	105125	0.07	0.235	0.352	0.305
9828	105125	0.055	0.078	0.148	0.133
9828	105125	0.097	0.234	0.289	0.331
9828	105125	0.088	0.213	0.31	0.301
9828	105125	0.107	0.393	0.481	0.5
9828	105125	0.066	0.078	0.185	0.144
9828	105125	0.111	0.045	0.111	0.156
9828	105125	0.07	0.0	0.111	0.07
9828	105125	0.125	0.14	0.21	0.265
9828	105125	0.058	0.062	0.187	0.12
9828	105125	0.118	0.047	0.105	0.165
9828	105125	0.039	0.0	0.118	0.039
9828	105125	0.084	0.044	0.083	0.128
9828	105125	0.07	0.047	0.131	0.117
9828	105125	0.053	0.016	0.086	0.069
9828	105125	0.071	0.062	0.115	0.133
9828	105125	0.064	0.031	0.04	0.033
