PARTICIPANT_ID	TEST_SECTION_ID	HOLD_LATENCY	INTERKEY_LATENCY	PRESS_LATENCY	RELEASE_LATENCY
8320	89303	0.446	0.0	0.0	0.0
8320	89303	0.079	0.02	0.426	0.059
8320	89303	0.106	0.293	0.372	0.399
8320	89303	0.103	0.196	0.302	0.299
8320	89303	0.072	0.104	0.207	0.176
8320	89303	0.08	0.243	0.315	0.323
8320	89303	0.064	0.544	0.624	0.608
8320	89303	0.111	0.11	0.174	0.221
8320	89303	0.079	0.141	0.252	0.22
8320	89303	0.082	0.078	0.157	0.16
8320	89303	0.065	0.609	0.691	0.674
8320	89303	0.058	0.151	0.216	0.209
8320	89303	0.062	0.119	0.177	0.181
8320	89303	0.064	0.145	0.207	0.209
8320	89303	0.07	0.129	0.193	0.199
8320	89303	0.078	0.1	0.17	0.178
8320	89303	0.087	0.129	0.207	0.216
8320	89303	0.072	0.219	0.306	0.291
8320	89303	0.109	0.211	0.283	0.32
8320	89303	0.049	0.102	0.211	0.151
8320	89303	0.069	0.192	0.241	0.261
8320	89303	0.1	0.123	0.192	0.223
8320	89303	0.064	0.112	0.212	0.176
8320	89303	0.236	0.66	0.724	0.896
8320	89303	0.112	0.082	0.154	0.03
8320	89303	0.069	0.083	0.195	0.152
8320	89303	0.071	0.341	0.41	0.412
8320	89303	0.072	0.174	0.245	0.246
8320	89303	0.118	0.07	0.142	0.188
8320	89303	0.054	0.532	0.65	0.586
8320	89303	0.064	0.088	0.142	0.152
8320	89303	0.054	0.099	0.163	0.153
8320	89303	0.128	0.081	0.135	0.209
8320	89303	0.059	0.121	0.249	0.18
8320	89303	0.076	0.177	0.236	0.253
8320	89303	0.112	0.522	0.598	0.634
8320	89303	0.06	0.65	0.762	0.71
8320	89303	0.072	0.087	0.147	0.159
8320	89303	0.068	0.088	0.16	0.156
8320	89303	1.583	0.225	0.293	1.808
8320	89303	0.089	0.922	0.661	0.833
8320	89303	0.129	0.29	0.379	0.419
8320	89303	0.057	0.28	0.409	0.337
8320	89303	0.088	0.253	0.31	0.341
8320	89303	0.064	0.603	0.691	0.667
8320	89303	0.081	0.3	0.364	0.381
8320	89303	0.063	0.134	0.215	0.197
8320	89303	0.98	0.202	0.265	1.182
8320	89303	0.075	0.08	0.9	0.005
8320	89303	0.06	0.291	0.366	0.351
8320	89303	0.065	0.247	0.307	0.312
8320	89303	0.062	0.173	0.238	0.235
8320	89303	0.064	0.807	0.869	0.871
8320	89303	0.049	0.128	0.192	0.177
8320	89303	0.384	0.093	0.142	0.477
8320	89303	0.051	0.085	0.299	0.034
8320	89303	0.064	0.216	0.267	0.28
8320	89303	0.08	0.218	0.282	0.298
8320	89303	0.066	0.153	0.233	0.219
8320	89303	0.058	0.186	0.252	0.244
8320	89303	0.062	0.173	0.231	0.235
8320	89303	0.079	1.26	1.322	1.339
8320	89303	0.071	0.206	0.285	0.277
8320	89303	0.123	0.234	0.305	0.357
8320	89303	0.06	0.076	0.199	0.136
8320	89303	0.058	0.2	0.26	0.258
8320	89303	0.438	0.224	0.282	0.662
8320	89303	0.065	0.031	0.407	0.034
8320	89303	0.102	0.117	0.182	0.219
8320	89303	0.063	0.317	0.419	0.38
8320	89325	0.33	0.0	0.0	0.0
8320	89325	0.12	0.107	0.223	0.013
8320	89325	0.088	0.184	0.304	0.272
8320	89325	0.113	0.067	0.155	0.18
8320	89325	0.084	0.038	0.151	0.122
8320	89325	0.063	0.552	0.636	0.615
8320	89325	0.066	0.058	0.121	0.124
8320	89325	0.077	0.163	0.229	0.24
8320	89325	0.077	0.332	0.409	0.409
8320	89325	0.064	0.544	0.621	0.608
8320	89325	0.059	0.821	0.885	0.88
8320	89325	0.083	0.155	0.214	0.238
8320	89325	0.049	0.602	0.685	0.651
8320	89325	0.078	0.135	0.184	0.213
8320	89325	0.078	0.345	0.423	0.423
8320	89325	0.074	0.072	0.15	0.146
8320	89325	0.07	0.174	0.248	0.244
8320	89325	0.071	0.139	0.209	0.21
8320	89325	0.05	0.148	0.219	0.198
8320	89325	0.075	0.108	0.158	0.183
8320	89325	0.09	0.058	0.133	0.148
8320	89325	0.087	0.13	0.22	0.217
8320	89325	0.096	0.072	0.159	0.168
8320	89325	0.063	0.526	0.622	0.589
8320	89325	0.052	0.288	0.351	0.34
8320	89325	0.066	0.14	0.192	0.206
8320	89325	0.078	0.072	0.138	0.15
8320	89325	0.082	0.431	0.509	0.513
8320	89325	0.065	0.043	0.125	0.108
8320	89325	0.061	0.158	0.223	0.219
8320	89325	0.092	0.17	0.231	0.262
8320	89325	0.17	0.111	0.203	0.281
8320	89325	0.107	0.123	0.293	0.23
8320	89325	0.091	0.16	0.267	0.251
8320	89325	0.052	0.629	0.72	0.681
8320	89325	0.067	0.361	0.413	0.428
8320	89325	0.082	0.172	0.239	0.254
8320	89325	0.07	0.099	0.181	0.169
8320	89325	0.066	0.074	0.144	0.14
8320	89325	0.098	0.141	0.207	0.239
8320	89325	0.052	0.213	0.311	0.265
8320	89325	0.08	0.262	0.314	0.342
8320	89325	0.061	0.152	0.232	0.213
8320	89325	0.074	0.272	0.333	0.346
8320	89325	0.072	0.078	0.152	0.15
8320	89325	0.059	0.05	0.122	0.109
8320	89325	0.071	0.059	0.118	0.13
8320	89325	0.106	0.683	0.754	0.789
8320	89325	0.103	0.037	0.069	0.066
8320	89325	0.0	0.0	0.0	0.0
8320	89325	0.0	0.0	0.0	0.0
8320	89325	0.0	0.0	0.0	0.0
8320	89325	0.0	0.0	0.0	0.0
8320	89325	0.0	0.0	0.0	0.0
8320	89325	0.0	0.0	0.0	0.0
8320	89325	0.0	0.0	0.0	0.0
8320	89325	0.0	0.0	0.0	0.0
8320	89325	0.0	0.0	0.0	0.0
8320	89325	0.0	0.0	0.0	0.0
8320	89325	0.0	0.0	0.0	0.0
8320	89325	0.0	0.0	0.0	0.0
8320	89325	0.0	0.0	0.0	0.0
8320	89325	0.0	0.0	0.0	0.0
8320	89325	0.0	0.0	0.0	0.0
8320	89325	0.0	0.0	0.0	0.0
8320	89325	0.0	0.0	0.0	0.0
8320	89325	0.0	0.0	0.0	0.0
8320	89325	0.0	0.0	0.0	0.0
8320	89325	0.0	0.0	0.0	0.0
8320	89325	0.0	0.0	0.0	0.0
8320	89337	0.29	0.0	0.0	0.0
8320	89337	0.056	0.093	0.197	0.037
8320	89337	0.074	0.161	0.217	0.235
8320	89337	0.097	0.101	0.175	0.198
8320	89337	0.052	0.1	0.197	0.152
8320	89337	0.073	0.178	0.23	0.251
8320	89337	0.064	0.1	0.173	0.164
8320	89337	0.085	0.174	0.238	0.259
8320	89337	0.064	0.219	0.304	0.283
8320	89337	0.076	0.15	0.214	0.226
8320	89337	0.098	0.111	0.187	0.209
8320	89337	0.071	0.193	0.291	0.264
8320	89337	0.082	0.135	0.206	0.217
8320	89337	0.066	0.077	0.159	0.143
8320	89337	0.081	0.015	0.081	0.096
8320	89337	0.064	0.078	0.159	0.142
8320	89337	0.062	0.442	0.506	0.504
8320	89337	0.0	0.0	0.0	0.0
8320	89337	0.0	0.0	0.0	0.0
8320	89337	0.0	0.0	0.0	0.0
8320	89337	0.0	0.0	0.0	0.0
8320	89337	0.0	0.0	0.0	0.0
8320	89337	0.0	0.0	0.0	0.0
8320	89337	0.0	0.0	0.0	0.0
8320	89337	0.0	0.0	0.0	0.0
8320	89337	0.0	0.0	0.0	0.0
8320	89337	0.0	0.0	0.0	0.0
8320	89337	0.0	0.0	0.0	0.0
8320	89337	0.0	0.0	0.0	0.0
8320	89337	0.0	0.0	0.0	0.0
8320	89337	0.0	0.0	0.0	0.0
8320	89337	0.0	0.0	0.0	0.0
8320	89337	0.0	0.0	0.0	0.0
8320	89337	0.0	0.0	0.0	0.0
8320	89337	0.0	0.0	0.0	0.0
8320	89337	0.0	0.0	0.0	0.0
8320	89337	0.0	0.0	0.0	0.0
8320	89337	0.0	0.0	0.0	0.0
8320	89337	0.0	0.0	0.0	0.0
8320	89337	0.0	0.0	0.0	0.0
8320	89337	0.0	0.0	0.0	0.0
8320	89337	0.0	0.0	0.0	0.0
8320	89337	0.0	0.0	0.0	0.0
8320	89337	0.0	0.0	0.0	0.0
8320	89337	0.0	0.0	0.0	0.0
8320	89337	0.0	0.0	0.0	0.0
8320	89337	0.0	0.0	0.0	0.0
8320	89337	0.0	0.0	0.0	0.0
8320	89337	0.0	0.0	0.0	0.0
8320	89337	0.0	0.0	0.0	0.0
8320	89337	0.0	0.0	0.0	0.0
8320	89337	0.0	0.0	0.0	0.0
8320	89337	0.0	0.0	0.0	0.0
8320	89337	0.0	0.0	0.0	0.0
8320	89337	0.0	0.0	0.0	0.0
8320	89337	0.0	0.0	0.0	0.0
8320	89337	0.0	0.0	0.0	0.0
8320	89337	0.0	0.0	0.0	0.0
8320	89337	0.0	0.0	0.0	0.0
8320	89337	0.0	0.0	0.0	0.0
8320	89337	0.0	0.0	0.0	0.0
8320	89337	0.0	0.0	0.0	0.0
8320	89337	0.0	0.0	0.0	0.0
8320	89337	0.0	0.0	0.0	0.0
8320	89337	0.0	0.0	0.0	0.0
8320	89337	0.0	0.0	0.0	0.0
8320	89337	0.0	0.0	0.0	0.0
8320	89337	0.0	0.0	0.0	0.0
8320	89337	0.0	0.0	0.0	0.0
8320	89337	0.0	0.0	0.0	0.0
8320	89341	0.283	0.0	0.0	0.0
8320	89341	0.057	0.029	0.254	0.028
8320	89341	0.077	0.624	0.681	0.701
8320	89341	0.061	0.146	0.223	0.207
8320	89341	0.112	0.082	0.143	0.194
8320	89341	0.057	0.635	0.747	0.692
8320	89341	0.07	0.129	0.186	0.199
8320	89341	0.07	0.265	0.335	0.335
8320	89341	0.056	0.158	0.228	0.214
8320	89341	0.064	0.165	0.221	0.229
8320	89341	0.099	0.093	0.157	0.192
8320	89341	0.079	0.539	0.638	0.618
8320	89341	0.103	0.184	0.263	0.287
8320	89341	0.07	0.128	0.231	0.198
8320	89341	0.067	0.155	0.225	0.222
8320	89341	0.078	0.173	0.24	0.251
8320	89341	0.172	0.765	0.843	0.937
8320	89341	0.102	0.062	0.11	0.04
8320	89341	0.086	0.093	0.195	0.179
8320	89341	0.085	0.214	0.3	0.299
8320	89341	0.079	0.098	0.183	0.177
8320	89341	0.081	0.14	0.219	0.221
8320	89341	0.095	0.198	0.279	0.293
8320	89341	0.076	0.243	0.338	0.319
8320	89341	0.082	0.236	0.312	0.318
8320	89341	0.104	0.058	0.14	0.162
8320	89341	0.082	0.05	0.154	0.132
8320	89341	0.066	0.629	0.711	0.695
8320	89341	0.064	0.095	0.161	0.159
8320	89341	0.103	0.096	0.16	0.199
8320	89341	0.062	0.226	0.329	0.288
8320	89341	0.098	0.127	0.189	0.225
8320	89341	0.053	0.182	0.28	0.235
8320	89341	0.074	0.16	0.213	0.234
8320	89341	0.074	0.1	0.174	0.174
8320	89341	0.087	0.767	0.841	0.854
8320	89341	0.057	0.723	0.81	0.78
8320	89341	0.065	0.127	0.184	0.192
8320	89341	0.073	0.118	0.183	0.191
8320	89341	0.098	0.121	0.194	0.219
8320	89341	0.091	0.108	0.206	0.199
8320	89341	0.076	0.35	0.441	0.426
8320	89341	0.053	0.542	0.618	0.595
8320	89341	0.096	0.107	0.16	0.203
8320	89341	0.058	0.198	0.294	0.256
8320	89341	0.064	0.156	0.214	0.22
8320	89341	0.076	0.091	0.155	0.167
8320	89341	0.077	0.303	0.379	0.38
8320	89341	0.061	0.47	0.547	0.531
8320	89341	0.111	0.053	0.114	0.164
8320	89341	0.072	0.131	0.242	0.203
8320	89341	0.074	0.051	0.123	0.125
8320	89341	0.073	0.023	0.097	0.096
8320	89341	0.071	0.442	0.515	0.513
8320	89341	0.0	0.0	0.0	0.0
8320	89341	0.0	0.0	0.0	0.0
8320	89341	0.0	0.0	0.0	0.0
8320	89341	0.0	0.0	0.0	0.0
8320	89341	0.0	0.0	0.0	0.0
8320	89341	0.0	0.0	0.0	0.0
8320	89341	0.0	0.0	0.0	0.0
8320	89341	0.0	0.0	0.0	0.0
8320	89341	0.0	0.0	0.0	0.0
8320	89341	0.0	0.0	0.0	0.0
8320	89341	0.0	0.0	0.0	0.0
8320	89341	0.0	0.0	0.0	0.0
8320	89341	0.0	0.0	0.0	0.0
8320	89341	0.0	0.0	0.0	0.0
8320	89341	0.0	0.0	0.0	0.0
8320	89341	0.0	0.0	0.0	0.0
8320	89356	0.372	0.0	0.0	0.0
8320	89356	0.102	0.107	0.265	0.005
8320	89356	0.053	1.143	1.245	1.196
8320	89356	0.073	0.17	0.223	0.243
8320	89356	0.058	0.268	0.341	0.326
8320	89356	0.097	0.158	0.216	0.255
8320	89356	0.084	0.14	0.237	0.224
8320	89356	0.067	0.768	0.852	0.835
8320	89356	0.085	0.131	0.198	0.216
8320	89356	0.069	0.534	0.619	0.603
8320	89356	0.078	1.139	1.208	1.217
8320	89356	0.082	0.27	0.348	0.352
8320	89356	0.073	0.138	0.22	0.211
8320	89356	0.091	0.106	0.179	0.197
8320	89356	0.119	0.486	0.577	0.605
8320	89356	0.07	0.111	0.23	0.181
8320	89356	0.08	0.13	0.2	0.21
8320	89356	0.073	0.243	0.323	0.316
8320	89356	0.066	0.638	0.711	0.704
8320	89356	0.087	0.006	0.072	0.093
8320	89356	0.08	0.107	0.194	0.187
8320	89356	0.148	0.752	0.832	0.9
8320	89356	0.082	0.119	0.267	0.201
8320	89356	0.077	0.15	0.232	0.227
8320	89356	0.198	0.21	0.287	0.408
8320	89356	0.089	0.042	0.156	0.047
8320	89356	0.097	0.427	0.516	0.524
8320	89356	0.085	0.149	0.246	0.234
8320	89356	0.067	0.512	0.597	0.579
8320	89356	0.077	0.11	0.177	0.187
8320	89356	0.08	0.214	0.291	0.294
8320	89356	0.055	0.148	0.228	0.203
8320	89356	0.078	0.13	0.185	0.208
8320	89356	0.066	0.172	0.25	0.238
8320	89356	0.098	0.157	0.223	0.255
8320	89356	0.096	0.085	0.183	0.181
8320	89356	0.063	0.701	0.797	0.764
8320	89356	0.074	0.123	0.186	0.197
8320	89356	0.064	0.273	0.347	0.337
8320	89356	0.076	0.256	0.32	0.332
8320	89356	0.075	0.224	0.3	0.299
8320	89356	0.069	0.568	0.643	0.637
8320	89356	0.068	0.418	0.487	0.486
8320	89356	0.074	0.285	0.353	0.359
8320	89356	0.07	0.071	0.145	0.141
8320	89356	0.077	1.072	1.142	1.149
8320	89356	0.072	0.088	0.165	0.16
8320	89356	0.075	0.196	0.268	0.271
8320	89356	0.095	2.057	2.132	2.152
8320	89356	0.074	0.378	0.473	0.452
8320	89356	0.067	0.093	0.167	0.16
8320	89356	0.096	0.175	0.242	0.271
8320	89356	0.06	0.144	0.24	0.204
8320	89356	0.087	0.144	0.204	0.231
8320	89356	0.076	0.094	0.181	0.17
8320	89356	0.071	0.786	0.862	0.857
8320	89356	0.084	0.202	0.273	0.286
8320	89356	0.071	0.158	0.242	0.229
8320	89356	0.063	0.384	0.455	0.447
8320	89356	0.073	0.079	0.142	0.152
8320	89356	0.081	0.839	0.912	0.92
8320	89356	0.085	0.158	0.239	0.243
8320	89356	0.082	0.907	0.992	0.989
8320	89356	0.077	0.764	0.846	0.841
8320	89356	0.063	0.583	0.66	0.646
8320	89356	0.083	0.362	0.425	0.445
8320	89356	0.07	0.039	0.122	0.109
8320	89356	0.094	0.171	0.241	0.265
8320	89356	0.083	0.103	0.197	0.186
8320	89356	0.083	3.038	3.121	3.121
8320	89397	0.379	0.0	0.0	0.0
8320	89397	0.058	0.033	0.346	0.025
8320	89397	0.087	0.166	0.224	0.253
8320	89397	0.073	0.107	0.194	0.18
8320	89397	0.081	0.227	0.3	0.308
8320	89397	0.078	0.095	0.176	0.173
8320	89397	0.067	0.185	0.263	0.252
8320	89397	0.078	0.14	0.207	0.218
8320	89397	0.079	0.098	0.176	0.177
8320	89397	0.064	0.755	0.834	0.819
8320	89397	0.052	0.15	0.214	0.202
8320	89397	0.064	0.148	0.2	0.212
8320	89397	0.09	0.111	0.175	0.201
8320	89397	0.065	0.051	0.141	0.116
8320	89397	0.075	0.232	0.297	0.307
8320	89397	0.091	0.096	0.171	0.187
8320	89397	0.082	0.115	0.206	0.197
8320	89397	0.066	0.803	0.885	0.869
8320	89397	0.098	0.159	0.225	0.257
8320	89397	0.067	0.151	0.249	0.218
8320	89397	0.077	0.183	0.25	0.26
8320	89397	0.068	0.098	0.175	0.166
8320	89397	0.074	0.64	0.708	0.714
8320	89397	0.063	0.06	0.134	0.123
8320	89397	0.06	2.36	2.423	2.42
8320	89397	0.106	0.171	0.231	0.277
8320	89397	0.094	0.03	0.076	0.064
8320	89397	0.07	0.284	0.378	0.354
8320	89397	0.07	0.065	0.135	0.135
8320	89397	0.079	0.155	0.225	0.234
8320	89397	0.262	0.516	0.595	0.778
8320	89397	0.061	0.08	0.182	0.019
8320	89397	0.066	0.194	0.255	0.26
8320	89397	0.243	0.4	0.466	0.643
8320	89397	0.074	0.1	0.143	0.026
8320	89397	0.069	0.16	0.234	0.229
8320	89397	0.062	0.136	0.205	0.198
8320	89397	0.075	0.179	0.241	0.254
8320	89397	0.064	0.636	0.711	0.7
8320	89397	0.081	0.086	0.15	0.167
8320	89397	0.049	1.109	1.19	1.158
