PARTICIPANT_ID	TEST_SECTION_ID	HOLD_LATENCY	INTERKEY_LATENCY	PRESS_LATENCY	RELEASE_LATENCY
11736	124741	0.282	0.0	0.0	0.0
11736	124741	0.098	0.131	0.151	0.033
11736	124741	0.144	0.201	0.299	0.345
11736	124741	0.112	0.005	0.139	0.107
11736	124741	0.132	0.048	0.16	0.18
11736	124741	0.139	0.055	0.187	0.194
11736	124741	0.112	0.274	0.413	0.386
11736	124741	0.159	0.084	0.196	0.243
11736	124741	0.101	0.205	0.364	0.306
11736	124741	0.107	0.113	0.214	0.22
11736	124741	0.141	0.088	0.195	0.229
11736	124741	0.084	0.239	0.38	0.323
11736	124741	0.12	0.071	0.155	0.191
11736	124741	0.096	0.018	0.138	0.114
11736	124741	0.029	0.1	0.196	0.129
11736	124741	0.093	0.058	0.087	0.151
11736	124741	0.156	0.169	0.262	0.325
11736	124741	0.321	0.386	0.542	0.707
11736	124741	0.091	0.05	0.271	0.041
11736	124741	0.116	0.108	0.199	0.224
11736	124741	0.135	0.039	0.155	0.174
11736	124741	0.115	0.201	0.336	0.316
11736	124741	0.117	0.584	0.699	0.701
11736	124741	0.114	0.067	0.184	0.181
11736	124741	0.119	0.115	0.229	0.234
11736	124741	0.115	0.104	0.223	0.219
11736	124741	0.14	0.115	0.23	0.255
11736	124741	0.118	0.279	0.419	0.397
11736	124741	0.106	0.122	0.24	0.228
11736	124741	0.097	0.078	0.184	0.175
11736	124741	0.09	0.08	0.177	0.17
11736	124741	0.15	0.121	0.211	0.271
11736	124741	0.082	0.014	0.136	0.068
11736	124741	0.058	1.313	1.395	1.371
11736	124741	0.0	0.0	0.0	0.0
11736	124741	0.0	0.0	0.0	0.0
11736	124741	0.0	0.0	0.0	0.0
11736	124741	0.0	0.0	0.0	0.0
11736	124741	0.0	0.0	0.0	0.0
11736	124741	0.0	0.0	0.0	0.0
11736	124741	0.0	0.0	0.0	0.0
11736	124741	0.0	0.0	0.0	0.0
11736	124741	0.0	0.0	0.0	0.0
11736	124741	0.0	0.0	0.0	0.0
11736	124741	0.0	0.0	0.0	0.0
11736	124741	0.0	0.0	0.0	0.0
11736	124741	0.0	0.0	0.0	0.0
11736	124741	0.0	0.0	0.0	0.0
11736	124741	0.0	0.0	0.0	0.0
11736	124741	0.0	0.0	0.0	0.0
11736	124741	0.0	0.0	0.0	0.0
11736	124741	0.0	0.0	0.0	0.0
11736	124741	0.0	0.0	0.0	0.0
11736	124741	0.0	0.0	0.0	0.0
11736	124741	0.0	0.0	0.0	0.0
11736	124741	0.0	0.0	0.0	0.0
11736	124741	0.0	0.0	0.0	0.0
11736	124741	0.0	0.0	0.0	0.0
11736	124741	0.0	0.0	0.0	0.0
11736	124741	0.0	0.0	0.0	0.0
11736	124741	0.0	0.0	0.0	0.0
11736	124741	0.0	0.0	0.0	0.0
11736	124741	0.0	0.0	0.0	0.0
11736	124741	0.0	0.0	0.0	0.0
11736	124741	0.0	0.0	0.0	0.0
11736	124741	0.0	0.0	0.0	0.0
11736	124741	0.0	0.0	0.0	0.0
11736	124741	0.0	0.0	0.0	0.0
11736	124741	0.0	0.0	0.0	0.0
11736	124741	0.0	0.0	0.0	0.0
11736	124756	0.332	0.0	0.0	0.0
11736	124756	0.077	0.119	0.213	0.042
11736	124756	0.09	0.129	0.206	0.219
11736	124756	0.115	0.091	0.181	0.206
11736	124756	0.125	0.294	0.409	0.419
11736	124756	0.104	0.065	0.19	0.169
11736	124756	0.117	0.059	0.163	0.176
11736	124756	0.075	0.048	0.165	0.123
11736	124756	0.124	0.102	0.177	0.226
11736	124756	0.109	0.452	0.576	0.561
11736	124756	0.118	0.08	0.189	0.198
11736	124756	0.093	0.079	0.197	0.172
11736	124756	0.097	0.126	0.219	0.223
11736	124756	0.137	0.529	0.626	0.666
11736	124756	0.112	0.02	0.157	0.132
11736	124756	0.142	0.122	0.234	0.264
11736	124756	0.156	0.067	0.209	0.223
11736	124756	0.148	0.05	0.206	0.198
11736	124756	0.098	0.228	0.376	0.326
11736	124756	0.092	0.135	0.233	0.227
11736	124756	0.106	0.118	0.21	0.224
11736	124756	0.154	0.054	0.16	0.208
11736	124756	0.12	0.019	0.135	0.101
11736	124756	0.128	0.203	0.323	0.331
11736	124756	0.108	0.086	0.214	0.194
11736	124756	0.074	0.051	0.159	0.125
11736	124756	0.141	0.13	0.204	0.271
11736	124756	0.132	0.062	0.203	0.194
11736	124756	0.131	0.316	0.448	0.447
11736	124756	0.092	0.01	0.141	0.102
11736	124756	0.195	0.132	0.224	0.327
11736	124756	0.116	0.077	0.272	0.193
11736	124756	0.126	0.057	0.173	0.183
11736	124756	0.084	0.14	0.266	0.224
11736	124756	0.061	0.153	0.237	0.214
11736	124756	0.131	0.022	0.083	0.153
11736	124756	0.156	0.105	0.236	0.261
11736	124756	0.131	0.075	0.231	0.206
11736	124756	0.14	0.213	0.344	0.353
11736	124756	0.282	0.352	0.492	0.634
11736	124756	0.09	0.123	0.159	0.033
11736	124756	0.15	0.519	0.609	0.669
11736	124756	0.125	0.129	0.279	0.254
11736	124756	0.177	1.041	1.166	1.218
11736	124756	0.099	0.982	1.159	1.081
11736	124756	0.164	0.201	0.3	0.365
11736	124756	0.142	0.042	0.206	0.184
11736	124756	0.149	0.053	0.195	0.202
11736	124756	0.134	0.077	0.226	0.211
11736	124756	0.091	0.585	0.719	0.676
11736	124756	0.112	0.167	0.258	0.279
11736	124756	0.144	0.066	0.178	0.21
11736	124756	0.134	0.012	0.132	0.122
11736	124756	0.103	0.092	0.226	0.195
11736	124756	0.079	0.218	0.321	0.297
11736	124756	0.087	0.065	0.144	0.152
11736	124756	0.129	0.693	0.78	0.822
11736	124756	0.0	0.0	0.0	0.0
11736	124756	0.0	0.0	0.0	0.0
11736	124756	0.0	0.0	0.0	0.0
11736	124756	0.0	0.0	0.0	0.0
11736	124756	0.0	0.0	0.0	0.0
11736	124756	0.0	0.0	0.0	0.0
11736	124756	0.0	0.0	0.0	0.0
11736	124756	0.0	0.0	0.0	0.0
11736	124756	0.0	0.0	0.0	0.0
11736	124756	0.0	0.0	0.0	0.0
11736	124756	0.0	0.0	0.0	0.0
11736	124756	0.0	0.0	0.0	0.0
11736	124756	0.0	0.0	0.0	0.0
11736	124782	0.241	0.0	0.0	0.0
11736	124782	0.078	0.082	0.159	0.004
11736	124782	0.112	0.317	0.395	0.429
11736	124782	0.064	0.163	0.275	0.227
11736	124782	0.125	0.256	0.32	0.381
11736	124782	0.144	0.08	0.205	0.224
11736	124782	0.126	0.079	0.223	0.205
11736	124782	0.078	0.368	0.494	0.446
11736	124782	0.116	0.176	0.254	0.292
11736	124782	0.089	0.141	0.257	0.23
11736	124782	0.121	0.069	0.158	0.19
11736	124782	0.095	0.751	0.872	0.846
11736	124782	0.074	0.104	0.199	0.178
11736	124782	0.121	0.137	0.211	0.258
11736	124782	0.137	0.076	0.197	0.213
11736	124782	0.245	0.32	0.457	0.565
11736	124782	0.074	0.129	0.374	0.203
11736	124782	0.096	0.286	0.36	0.382
11736	124782	0.105	0.147	0.243	0.252
11736	124782	0.078	0.135	0.24	0.213
11736	124782	0.095	0.342	0.42	0.437
11736	124782	0.116	0.087	0.182	0.203
11736	124782	0.089	0.105	0.221	0.194
11736	124782	0.126	0.125	0.214	0.251
11736	124782	0.071	0.413	0.539	0.484
11736	124782	0.143	0.059	0.13	0.202
11736	124782	0.09	0.077	0.22	0.167
11736	124782	0.42	0.284	0.374	0.704
11736	124782	0.137	0.269	0.151	0.132
11736	124782	0.151	0.586	0.723	0.737
11736	124782	0.351	0.201	0.352	0.552
11736	124782	0.165	0.172	0.179	0.007
11736	124782	0.0	0.0	0.0	0.0
11736	124782	0.0	0.0	0.0	0.0
11736	124782	0.0	0.0	0.0	0.0
11736	124782	0.0	0.0	0.0	0.0
11736	124782	0.0	0.0	0.0	0.0
11736	124782	0.0	0.0	0.0	0.0
11736	124782	0.0	0.0	0.0	0.0
11736	124782	0.0	0.0	0.0	0.0
11736	124782	0.0	0.0	0.0	0.0
11736	124782	0.0	0.0	0.0	0.0
11736	124782	0.0	0.0	0.0	0.0
11736	124782	0.0	0.0	0.0	0.0
11736	124782	0.0	0.0	0.0	0.0
11736	124782	0.0	0.0	0.0	0.0
11736	124782	0.0	0.0	0.0	0.0
11736	124782	0.0	0.0	0.0	0.0
11736	124782	0.0	0.0	0.0	0.0
11736	124782	0.0	0.0	0.0	0.0
11736	124782	0.0	0.0	0.0	0.0
11736	124782	0.0	0.0	0.0	0.0
11736	124782	0.0	0.0	0.0	0.0
11736	124782	0.0	0.0	0.0	0.0
11736	124782	0.0	0.0	0.0	0.0
11736	124782	0.0	0.0	0.0	0.0
11736	124782	0.0	0.0	0.0	0.0
11736	124782	0.0	0.0	0.0	0.0
11736	124782	0.0	0.0	0.0	0.0
11736	124782	0.0	0.0	0.0	0.0
11736	124782	0.0	0.0	0.0	0.0
11736	124782	0.0	0.0	0.0	0.0
11736	124782	0.0	0.0	0.0	0.0
11736	124782	0.0	0.0	0.0	0.0
11736	124782	0.0	0.0	0.0	0.0
11736	124782	0.0	0.0	0.0	0.0
11736	124782	0.0	0.0	0.0	0.0
11736	124782	0.0	0.0	0.0	0.0
11736	124782	0.0	0.0	0.0	0.0
11736	124782	0.0	0.0	0.0	0.0
11736	124803	0.586	0.0	0.0	0.0
11736	124803	0.167	0.154	0.432	0.013
11736	124803	0.143	0.007	0.174	0.15
11736	124803	0.102	0.109	0.252	0.211
11736	124803	0.123	0.169	0.271	0.292
11736	124803	0.109	0.08	0.203	0.189
11736	124803	0.112	0.043	0.152	0.155
11736	124803	0.114	0.098	0.21	0.212
11736	124803	0.085	0.123	0.237	0.208
11736	124803	0.154	0.189	0.274	0.343
11736	124803	0.116	0.022	0.176	0.138
11736	124803	0.144	0.021	0.137	0.165
11736	124803	0.138	0.066	0.21	0.204
11736	124803	0.161	0.331	0.469	0.492
11736	124803	0.176	0.041	0.202	0.217
11736	124803	0.096	0.001	0.177	0.097
11736	124803	0.124	0.118	0.214	0.242
11736	124803	0.137	0.002	0.122	0.135
11736	124803	0.148	0.08	0.217	0.228
11736	124803	0.106	0.026	0.174	0.132
11736	124803	0.117	0.051	0.157	0.168
11736	124803	0.098	0.052	0.169	0.15
11736	124803	0.084	0.276	0.374	0.36
11736	124803	0.123	0.526	0.61	0.649
11736	124803	0.309	0.243	0.366	0.552
11736	124803	0.379	0.496	0.805	0.875
11736	124803	0.128	0.224	0.155	0.096
11736	124803	0.093	0.098	0.03	0.005
11736	124803	0.088	0.783	0.876	0.871
11736	124803	0.099	0.074	0.162	0.173
11736	124803	0.66	0.189	0.288	0.849
11736	124803	0.132	0.165	0.495	0.033
11736	124803	0.0	0.0	0.0	0.0
11736	124803	0.0	0.0	0.0	0.0
11736	124803	0.0	0.0	0.0	0.0
11736	124803	0.0	0.0	0.0	0.0
11736	124803	0.0	0.0	0.0	0.0
11736	124803	0.0	0.0	0.0	0.0
11736	124803	0.0	0.0	0.0	0.0
11736	124803	0.0	0.0	0.0	0.0
11736	124803	0.0	0.0	0.0	0.0
11736	124803	0.0	0.0	0.0	0.0
11736	124803	0.0	0.0	0.0	0.0
11736	124803	0.0	0.0	0.0	0.0
11736	124803	0.0	0.0	0.0	0.0
11736	124803	0.0	0.0	0.0	0.0
11736	124803	0.0	0.0	0.0	0.0
11736	124803	0.0	0.0	0.0	0.0
11736	124803	0.0	0.0	0.0	0.0
11736	124803	0.0	0.0	0.0	0.0
11736	124803	0.0	0.0	0.0	0.0
11736	124803	0.0	0.0	0.0	0.0
11736	124803	0.0	0.0	0.0	0.0
11736	124803	0.0	0.0	0.0	0.0
11736	124803	0.0	0.0	0.0	0.0
11736	124803	0.0	0.0	0.0	0.0
11736	124803	0.0	0.0	0.0	0.0
11736	124803	0.0	0.0	0.0	0.0
11736	124803	0.0	0.0	0.0	0.0
11736	124803	0.0	0.0	0.0	0.0
11736	124803	0.0	0.0	0.0	0.0
11736	124803	0.0	0.0	0.0	0.0
11736	124803	0.0	0.0	0.0	0.0
11736	124803	0.0	0.0	0.0	0.0
11736	124803	0.0	0.0	0.0	0.0
11736	124803	0.0	0.0	0.0	0.0
11736	124803	0.0	0.0	0.0	0.0
11736	124803	0.0	0.0	0.0	0.0
11736	124803	0.0	0.0	0.0	0.0
11736	124803	0.0	0.0	0.0	0.0
11736	124832	0.696	0.0	0.0	0.0
11736	124832	0.097	0.278	0.418	0.181
11736	124832	0.221	0.501	0.598	0.722
11736	124832	0.125	0.64	0.861	0.765
11736	124832	0.157	0.209	0.334	0.366
11736	124832	0.18	0.1	0.257	0.28
11736	124832	0.159	0.091	0.271	0.25
11736	124832	0.113	0.216	0.375	0.329
11736	124832	0.151	0.083	0.196	0.234
11736	124832	0.118	0.092	0.243	0.21
11736	124832	0.128	0.047	0.165	0.175
11736	124832	0.228	0.672	0.8	0.9
11736	124832	0.109	0.096	0.324	0.205
11736	124832	0.132	0.74	0.849	0.872
11736	124832	0.142	0.058	0.19	0.2
11736	124832	0.168	0.14	0.282	0.308
11736	124832	0.145	3.322	3.49	3.467
11736	124832	0.12	0.306	0.451	0.426
11736	124832	0.171	0.059	0.179	0.23
11736	124832	0.105	0.892	1.063	0.997
11736	124832	0.139	0.213	0.318	0.352
11736	124832	0.128	0.04	0.179	0.168
11736	124832	0.162	0.091	0.219	0.253
11736	124832	0.135	0.001	0.163	0.136
11736	124832	0.158	0.12	0.255	0.278
11736	124832	0.074	0.073	0.231	0.147
11736	124832	0.166	0.471	0.545	0.637
11736	124832	0.103	0.321	0.487	0.424
11736	124832	0.077	0.163	0.266	0.24
11736	124832	0.11	0.108	0.185	0.218
11736	124832	0.095	0.063	0.173	0.158
11736	124832	0.115	0.003	0.098	0.118
11736	124832	0.158	0.109	0.224	0.267
11736	124832	0.141	0.061	0.219	0.202
11736	124832	0.109	1.14	1.281	1.249
11736	124832	0.109	0.165	0.274	0.274
11736	124832	0.137	0.122	0.231	0.259
11736	124832	0.127	0.022	0.159	0.149
11736	124832	0.147	0.108	0.235	0.255
11736	124832	0.169	0.265	0.412	0.434
11736	124832	0.031	0.085	0.254	0.116
11736	124832	0.112	0.111	0.142	0.223
11736	124832	0.125	0.55	0.662	0.675
11736	124832	0.112	0.105	0.23	0.217
11736	124832	0.117	0.081	0.193	0.198
11736	124832	0.124	0.014	0.131	0.138
11736	124832	0.129	0.244	0.368	0.373
11736	124832	0.173	0.154	0.283	0.327
11736	124832	0.117	0.01	0.163	0.107
11736	124832	0.099	0.109	0.226	0.208
11736	124832	0.099	0.103	0.202	0.202
11736	124832	0.128	0.03	0.129	0.158
11736	124832	0.141	0.012	0.116	0.129
11736	124832	0.119	0.064	0.205	0.183
11736	124832	0.138	0.132	0.251	0.27
11736	124832	0.077	0.138	0.276	0.215
11736	124832	0.148	0.231	0.308	0.379
11736	124832	0.138	0.011	0.159	0.149
11736	124832	0.149	0.075	0.213	0.224
11736	124832	0.164	0.19	0.339	0.354
11736	124832	0.151	0.173	0.337	0.324
11736	124832	0.129	0.242	0.393	0.371
11736	124832	0.064	0.074	0.203	0.138
11736	124832	0.053	0.452	0.516	0.505
11736	124832	0.129	0.917	0.97	1.046
11736	124832	0.126	0.157	0.286	0.283
11736	124832	0.15	0.074	0.2	0.224
11736	124832	0.136	0.023	0.173	0.159
11736	124832	0.117	0.529	0.665	0.646
11736	124832	0.115	0.004	0.121	0.119
11736	124885	0.276	0.0	0.0	0.0
11736	124885	0.082	0.093	0.183	0.011
11736	124885	0.104	0.218	0.3	0.322
11736	124885	0.122	0.033	0.137	0.155
11736	124885	0.113	0.026	0.148	0.139
11736	124885	0.09	0.142	0.255	0.232
11736	124885	0.161	0.294	0.384	0.455
11736	124885	0.153	0.394	0.555	0.547
11736	124885	0.095	0.008	0.161	0.103
11736	124885	0.142	0.17	0.265	0.312
11736	124885	0.175	0.193	0.335	0.368
11736	124885	0.113	0.076	0.251	0.189
11736	124885	0.125	0.262	0.375	0.387
11736	124885	0.113	0.446	0.571	0.559
11736	124885	0.14	0.065	0.178	0.205
11736	124885	0.119	0.182	0.322	0.301
11736	124885	0.138	0.079	0.198	0.217
11736	124885	0.17	0.043	0.095	0.127
11736	124885	0.177	0.062	0.232	0.239
11736	124885	0.12	0.099	0.276	0.219
11736	124885	0.152	0.212	0.332	0.364
11736	124885	0.114	0.087	0.239	0.201
11736	124885	0.179	0.073	0.187	0.252
11736	124885	0.138	0.114	0.293	0.252
11736	124885	0.087	0.112	0.25	0.199
11736	124885	0.11	0.348	0.435	0.458
11736	124885	0.096	0.034	0.144	0.13
11736	124885	0.064	0.145	0.241	0.209
11736	124885	0.096	0.077	0.141	0.173
11736	124885	0.127	0.137	0.233	0.264
11736	124885	0.088	0.186	0.313	0.274
11736	124885	0.135	0.032	0.12	0.167
11736	124885	0.142	0.014	0.149	0.156
11736	124885	0.132	0.099	0.241	0.231
11736	124885	0.109	0.025	0.157	0.134
11736	124885	0.159	0.046	0.155	0.205
11736	124885	0.122	0.063	0.222	0.185
11736	124885	0.14	0.639	0.761	0.779
11736	124885	0.131	0.088	0.228	0.219
11736	124885	0.121	0.417	0.548	0.538
11736	124885	0.126	0.098	0.219	0.224
11736	124885	0.1	0.085	0.211	0.185
11736	124885	0.146	0.9	1.0	1.046
11736	124885	0.148	0.17	0.316	0.318
11736	124885	0.129	0.053	0.201	0.182
11736	124885	0.105	0.003	0.132	0.108
11736	124885	0.137	0.037	0.142	0.174
11736	124885	0.12	0.142	0.279	0.262
11736	124885	0.106	0.47	0.59	0.576
11736	124885	0.0	0.0	0.0	0.0
11736	124885	0.0	0.0	0.0	0.0
11736	124885	0.0	0.0	0.0	0.0
11736	124885	0.0	0.0	0.0	0.0
11736	124885	0.0	0.0	0.0	0.0
11736	124885	0.0	0.0	0.0	0.0
11736	124885	0.0	0.0	0.0	0.0
11736	124885	0.0	0.0	0.0	0.0
11736	124885	0.0	0.0	0.0	0.0
11736	124885	0.0	0.0	0.0	0.0
11736	124885	0.0	0.0	0.0	0.0
11736	124885	0.0	0.0	0.0	0.0
11736	124885	0.0	0.0	0.0	0.0
11736	124885	0.0	0.0	0.0	0.0
11736	124885	0.0	0.0	0.0	0.0
11736	124885	0.0	0.0	0.0	0.0
11736	124885	0.0	0.0	0.0	0.0
11736	124885	0.0	0.0	0.0	0.0
11736	124885	0.0	0.0	0.0	0.0
11736	124885	0.0	0.0	0.0	0.0
11736	124885	0.0	0.0	0.0	0.0
11736	124911	0.683	0.0	0.0	0.0
11736	124911	0.11	0.198	0.485	0.088
11736	124911	0.117	0.238	0.348	0.355
11736	124911	0.091	0.168	0.285	0.259
11736	124911	0.141	0.066	0.157	0.207
11736	124911	0.096	0.124	0.265	0.22
11736	124911	0.101	0.08	0.176	0.181
11736	124911	0.141	0.019	0.12	0.16
11736	124911	0.095	0.065	0.206	0.16
11736	124911	0.126	0.043	0.138	0.169
11736	124911	0.14	0.096	0.222	0.236
11736	124911	0.119	0.33	0.47	0.449
11736	124911	0.133	0.102	0.221	0.235
11736	124911	0.142	0.006	0.139	0.148
11736	124911	0.146	0.04	0.182	0.186
11736	124911	0.149	0.642	0.788	0.791
11736	124911	0.176	0.071	0.22	0.247
11736	124911	0.122	0.012	0.164	0.11
11736	124911	0.122	0.017	0.139	0.139
11736	124911	0.175	0.037	0.085	0.138
11736	124911	0.152	0.019	0.194	0.171
11736	124911	0.142	0.489	0.641	0.631
11736	124911	0.124	0.072	0.214	0.196
11736	124911	0.164	0.002	0.122	0.162
11736	124911	0.168	0.111	0.275	0.279
11736	124911	0.145	0.39	0.558	0.535
11736	124911	0.181	0.169	0.314	0.35
11736	124911	0.144	0.09	0.271	0.234
11736	124911	0.161	0.026	0.118	0.135
11736	124911	0.122	0.135	0.296	0.257
11736	124911	0.117	0.153	0.275	0.27
11736	124911	0.133	0.123	0.24	0.256
11736	124911	0.126	0.113	0.246	0.239
11736	124911	0.154	0.331	0.457	0.485
11736	124911	0.147	0.033	0.187	0.18
11736	124911	0.15	0.076	0.223	0.226
11736	124911	0.137	0.139	0.289	0.276
11736	124911	0.148	0.051	0.188	0.199
11736	124911	0.14	0.007	0.141	0.133
11736	124911	0.152	0.371	0.511	0.523
11736	124911	0.11	0.043	0.195	0.153
11736	124911	0.119	0.074	0.184	0.193
11736	124911	0.113	0.007	0.126	0.12
11736	124911	0.138	0.106	0.219	0.244
11736	124911	0.151	0.192	0.33	0.343
11736	124911	0.131	0.006	0.157	0.137
11736	124911	0.108	0.011	0.12	0.097
11736	124911	0.102	0.04	0.148	0.142
11736	124911	0.118	0.159	0.261	0.277
11736	124911	0.085	0.322	0.44	0.407
11736	124911	0.087	0.145	0.23	0.232
11736	124911	0.108	0.064	0.151	0.172
11736	124911	0.097	0.002	0.106	0.095
11736	124911	0.16	0.06	0.157	0.22
11736	124911	0.154	0.093	0.253	0.247
11736	124911	0.14	0.088	0.242	0.228
11736	124911	0.156	0.116	0.256	0.272
11736	124911	0.138	0.06	0.216	0.198
11736	124911	0.157	0.339	0.477	0.496
11736	124911	0.135	0.079	0.236	0.214
11736	124911	0.12	0.065	0.07	0.055
11736	124911	0.12	0.575	0.695	0.695
11736	124911	0.0	0.0	0.0	0.0
11736	124911	0.0	0.0	0.0	0.0
11736	124911	0.0	0.0	0.0	0.0
11736	124911	0.0	0.0	0.0	0.0
11736	124911	0.0	0.0	0.0	0.0
11736	124911	0.0	0.0	0.0	0.0
11736	124911	0.0	0.0	0.0	0.0
11736	124911	0.0	0.0	0.0	0.0
11736	124939	0.275	0.0	0.0	0.0
11736	124939	0.107	0.121	0.154	0.014
11736	124939	0.115	0.097	0.204	0.212
11736	124939	0.107	0.171	0.286	0.278
11736	124939	0.1	0.134	0.241	0.234
11736	124939	0.121	0.074	0.174	0.195
11736	124939	0.103	0.078	0.199	0.181
11736	124939	0.244	0.143	0.246	0.387
11736	124939	0.145	0.179	0.423	0.324
11736	124939	2.865	0.266	0.411	3.131
11736	124939	0.091	2.659	0.206	2.568
11736	124939	0.118	0.265	0.356	0.383
11736	124939	0.076	0.485	0.603	0.561
11736	124939	0.019	0.435	0.511	0.454
11736	124939	0.047	0.107	0.126	0.154
11736	124939	0.154	0.723	0.77	0.877
11736	124939	0.123	0.517	0.671	0.64
11736	124939	0.118	0.055	0.178	0.173
11736	124939	0.142	0.029	0.147	0.171
11736	124939	0.118	0.014	0.156	0.132
11736	124939	0.129	0.139	0.257	0.268
11736	124939	0.125	0.12	0.249	0.245
11736	124939	0.155	0.06	0.185	0.215
11736	124939	0.101	1.148	1.303	1.249
11736	124939	0.145	0.107	0.208	0.252
11736	124939	0.128	0.076	0.221	0.204
11736	124939	0.11	0.836	0.964	0.946
11736	124939	0.127	0.068	0.178	0.195
11736	124939	0.172	0.217	0.344	0.389
11736	124939	0.135	0.195	0.367	0.33
11736	124939	0.11	0.092	0.227	0.202
11736	124939	0.118	0.07	0.18	0.188
11736	124939	0.11	0.041	0.159	0.151
11736	124939	0.082	0.208	0.318	0.29
11736	124939	0.129	0.145	0.227	0.274
11736	124939	0.189	0.019	0.148	0.208
11736	124939	0.136	0.004	0.193	0.14
11736	124939	0.132	0.03	0.166	0.162
11736	124939	0.126	0.928	1.06	1.054
11736	124939	0.129	0.302	0.428	0.431
11736	124939	0.138	0.1	0.229	0.238
11736	124939	0.104	0.513	0.651	0.617
11736	124939	0.086	0.11	0.214	0.196
11736	124939	0.098	0.564	0.65	0.662
11736	124939	0.0	0.0	0.0	0.0
11736	124939	0.0	0.0	0.0	0.0
11736	124939	0.0	0.0	0.0	0.0
11736	124939	0.0	0.0	0.0	0.0
11736	124939	0.0	0.0	0.0	0.0
11736	124939	0.0	0.0	0.0	0.0
11736	124939	0.0	0.0	0.0	0.0
11736	124939	0.0	0.0	0.0	0.0
11736	124939	0.0	0.0	0.0	0.0
11736	124939	0.0	0.0	0.0	0.0
11736	124939	0.0	0.0	0.0	0.0
11736	124939	0.0	0.0	0.0	0.0
11736	124939	0.0	0.0	0.0	0.0
11736	124939	0.0	0.0	0.0	0.0
11736	124939	0.0	0.0	0.0	0.0
11736	124939	0.0	0.0	0.0	0.0
11736	124939	0.0	0.0	0.0	0.0
11736	124939	0.0	0.0	0.0	0.0
11736	124939	0.0	0.0	0.0	0.0
11736	124939	0.0	0.0	0.0	0.0
11736	124939	0.0	0.0	0.0	0.0
11736	124939	0.0	0.0	0.0	0.0
11736	124939	0.0	0.0	0.0	0.0
11736	124939	0.0	0.0	0.0	0.0
11736	124939	0.0	0.0	0.0	0.0
11736	124939	0.0	0.0	0.0	0.0
11736	124966	0.413	0.0	0.0	0.0
11736	124966	0.117	0.22	0.193	0.103
11736	124966	0.153	0.11	0.227	0.263
11736	124966	0.146	0.037	0.19	0.183
11736	124966	0.256	0.058	0.204	0.314
11736	124966	0.161	0.135	0.391	0.296
11736	124966	0.144	0.048	0.209	0.192
11736	124966	0.144	0.066	0.21	0.21
11736	124966	0.153	0.097	0.241	0.25
11736	124966	0.127	0.017	0.136	0.11
11736	124966	0.103	0.054	0.181	0.157
11736	124966	0.104	0.012	0.115	0.116
11736	124966	0.191	0.186	0.29	0.377
