PARTICIPANT_ID	TEST_SECTION_ID	HOLD_LATENCY	INTERKEY_LATENCY	PRESS_LATENCY	RELEASE_LATENCY
11383	120800	0.439	0.0	0.0	0.0
11383	120800	0.143	0.096	0.343	0.047
11383	120800	0.088	0.016	0.159	0.104
11383	120800	0.112	0.088	0.176	0.2
11383	120800	0.128	0.136	0.248	0.264
11383	120800	0.12	0.376	0.504	0.496
11383	120800	0.104	0.096	0.216	0.2
11383	120800	0.137	0.096	0.2	0.233
11383	120800	0.088	0.455	0.592	0.543
11383	120800	0.088	0.048	0.136	0.136
11383	120800	0.088	0.176	0.264	0.264
11383	120800	0.112	0.16	0.248	0.272
11383	120800	0.128	0.152	0.264	0.28
11383	120800	0.08	0.44	0.568	0.52
11383	120800	0.096	0.04	0.12	0.136
11383	120800	0.088	0.128	0.224	0.216
11383	120800	0.152	0.04	0.128	0.192
11383	120800	0.096	0.048	0.2	0.144
11383	120800	0.144	0.176	0.272	0.32
11383	120800	0.104	0.024	0.168	0.128
11383	120800	0.08	0.584	0.688	0.664
11383	120800	0.08	0.08	0.16	0.16
11383	120800	0.112	0.168	0.248	0.28
11383	120800	0.096	0.016	0.128	0.112
11383	120800	0.097	0.584	0.68	0.681
11383	120800	0.088	0.072	0.169	0.16
11383	120800	0.072	0.096	0.184	0.168
11383	120800	0.088	0.128	0.2	0.216
11383	120800	0.08	0.12	0.208	0.2
11383	120800	0.088	0.312	0.392	0.4
11383	120800	0.08	0.072	0.16	0.152
11383	120800	0.096	0.192	0.272	0.288
11383	120800	0.08	0.88	0.976	0.96
11383	120800	0.088	0.112	0.192	0.2
11383	120800	0.096	0.248	0.336	0.344
11383	120800	0.088	0.432	0.528	0.52
11383	120800	0.12	0.136	0.224	0.256
11383	120800	0.088	0.048	0.168	0.136
11383	120800	0.161	0.256	0.344	0.417
11383	120800	0.168	0.048	0.113	0.12
11383	120800	0.144	0.304	0.472	0.448
11383	120800	0.072	0.816	0.96	0.888
11383	120800	0.0	0.0	0.0	0.0
11383	120800	0.0	0.0	0.0	0.0
11383	120800	0.0	0.0	0.0	0.0
11383	120800	0.0	0.0	0.0	0.0
11383	120800	0.0	0.0	0.0	0.0
11383	120800	0.0	0.0	0.0	0.0
11383	120800	0.0	0.0	0.0	0.0
11383	120800	0.0	0.0	0.0	0.0
11383	120800	0.0	0.0	0.0	0.0
11383	120800	0.0	0.0	0.0	0.0
11383	120800	0.0	0.0	0.0	0.0
11383	120800	0.0	0.0	0.0	0.0
11383	120800	0.0	0.0	0.0	0.0
11383	120800	0.0	0.0	0.0	0.0
11383	120800	0.0	0.0	0.0	0.0
11383	120800	0.0	0.0	0.0	0.0
11383	120800	0.0	0.0	0.0	0.0
11383	120800	0.0	0.0	0.0	0.0
11383	120800	0.0	0.0	0.0	0.0
11383	120800	0.0	0.0	0.0	0.0
11383	120800	0.0	0.0	0.0	0.0
11383	120800	0.0	0.0	0.0	0.0
11383	120800	0.0	0.0	0.0	0.0
11383	120800	0.0	0.0	0.0	0.0
11383	120800	0.0	0.0	0.0	0.0
11383	120800	0.0	0.0	0.0	0.0
11383	120800	0.0	0.0	0.0	0.0
11383	120800	0.0	0.0	0.0	0.0
11383	120824	0.224	0.0	0.0	0.0
11383	120824	0.104	0.04	0.184	0.064
11383	120824	0.144	0.008	0.096	0.136
11383	120824	0.088	0.016	0.16	0.104
11383	120824	0.184	0.048	0.136	0.232
11383	120824	0.152	0.048	0.136	0.104
11383	120824	0.08	0.488	0.64	0.568
11383	120824	0.144	0.104	0.184	0.248
11383	120824	0.128	0.008	0.152	0.136
11383	120824	0.104	0.048	0.176	0.152
11383	120824	0.08	0.696	0.8	0.776
11383	120824	0.088	0.128	0.208	0.216
11383	120824	0.072	0.16	0.248	0.232
11383	120824	0.088	0.152	0.224	0.24
11383	120824	0.12	0.792	0.88	0.912
11383	120824	0.144	0.424	0.544	0.568
11383	120824	0.16	0.056	0.088	0.104
11383	120824	0.088	0.608	0.768	0.696
11383	120824	0.088	0.104	0.192	0.192
11383	120824	0.104	0.32	0.408	0.424
11383	120824	0.088	0.064	0.168	0.152
11383	120824	0.088	0.552	0.64	0.64
11383	120824	0.072	0.184	0.272	0.256
11383	120824	0.064	0.064	0.136	0.128
11383	120824	0.088	0.088	0.152	0.176
11383	120824	0.12	0.032	0.12	0.152
11383	120824	0.089	0.072	0.192	0.161
11383	120824	0.072	0.584	0.673	0.656
11383	120824	0.088	0.104	0.176	0.192
11383	120824	0.081	0.095	0.183	0.176
11383	120824	0.088	0.143	0.224	0.231
11383	120824	0.081	0.104	0.192	0.185
11383	120824	0.081	0.119	0.2	0.2
11383	120824	0.162	0.135	0.216	0.297
11383	120824	0.08	0.022	0.184	0.102
11383	120824	0.088	0.104	0.184	0.192
11383	120824	0.088	0.424	0.512	0.512
11383	120824	0.112	0.112	0.2	0.224
11383	120824	0.136	0.128	0.24	0.264
11383	120824	0.128	0.136	0.272	0.264
11383	120824	0.08	0.464	0.592	0.544
11383	120824	0.08	0.552	0.632	0.632
11383	120824	0.072	0.112	0.192	0.184
11383	120824	0.089	0.28	0.352	0.369
11383	120824	0.112	0.111	0.2	0.223
11383	120824	0.088	0.072	0.184	0.16
11383	120824	0.112	0.096	0.184	0.208
