PARTICIPANT_ID	TEST_SECTION_ID	HOLD_LATENCY	INTERKEY_LATENCY	PRESS_LATENCY	RELEASE_LATENCY
7672	82287	0.31	0.0	0.0	0.0
7672	82287	0.087	0.159	0.151	0.072
7672	82287	0.064	0.192	0.279	0.256
7672	82287	0.088	0.24	0.304	0.328
7672	82287	0.064	0.144	0.232	0.208
7672	82287	0.122	0.08	0.144	0.202
7672	82287	0.096	0.002	0.12	0.094
7672	82287	0.063	0.129	0.225	0.192
7672	82287	0.08	0.016	0.047	0.064
7672	82287	0.08	0.008	0.088	0.088
7672	82287	0.072	0.104	0.184	0.176
7672	82287	0.098	0.048	0.12	0.146
7672	82287	0.082	0.002	0.096	0.08
7672	82287	0.039	0.001	0.081	0.038
7672	82287	0.056	0.104	0.143	0.16
7672	82287	0.055	0.072	0.128	0.127
7672	82287	0.072	0.007	0.048	0.065
7672	82287	0.063	0.056	0.128	0.119
7672	82287	0.072	0.023	0.04	0.049
7672	82287	0.08	0.024	0.096	0.104
7672	82287	0.08	0.048	0.128	0.128
7672	82287	0.08	0.032	0.048	0.048
7672	82287	0.072	0.064	0.144	0.136
7672	82287	0.064	0.08	0.152	0.144
7672	82287	0.08	0.096	0.16	0.176
7672	82287	0.087	0.024	0.104	0.111
7672	82287	0.056	0.015	0.072	0.041
7672	82287	0.079	0.081	0.137	0.16
7672	82287	0.088	0.024	0.055	0.064
7672	82287	0.632	0.048	0.136	0.68
7672	82287	0.064	0.504	0.128	0.44
7672	82287	0.055	0.097	0.161	0.152
7672	82287	0.088	0.136	0.191	0.224
7672	82287	0.12	0.128	0.216	0.248
7672	82287	0.12	0.016	0.136	0.136
7672	82287	0.064	0.024	0.144	0.088
7672	82287	0.056	0.112	0.176	0.168
7672	82287	0.048	0.12	0.176	0.168
7672	82287	0.088	0.032	0.08	0.12
7672	82287	0.08	0.008	0.096	0.088
7672	82287	0.064	0.128	0.208	0.192
7672	82287	0.088	0.016	0.048	0.072
7672	82287	0.096	0.0	0.088	0.096
7672	82287	0.047	0.105	0.201	0.152
7672	82287	0.087	0.08	0.127	0.167
7672	82287	0.074	0.015	0.072	0.059
7672	82287	0.064	0.002	0.072	0.062
7672	82287	0.064	0.088	0.152	0.152
7672	82287	0.056	0.016	0.08	0.072
7672	82287	0.088	0.08	0.136	0.168
7672	82287	0.144	0.016	0.104	0.16
7672	82287	0.136	0.04	0.104	0.096
7672	82287	0.08	0.0	0.136	0.08
7672	82287	0.0	0.0	0.0	0.0
7672	82287	0.0	0.0	0.0	0.0
7672	82287	0.0	0.0	0.0	0.0
7672	82287	0.0	0.0	0.0	0.0
7672	82287	0.0	0.0	0.0	0.0
7672	82287	0.0	0.0	0.0	0.0
7672	82287	0.0	0.0	0.0	0.0
7672	82287	0.0	0.0	0.0	0.0
7672	82287	0.0	0.0	0.0	0.0
7672	82287	0.0	0.0	0.0	0.0
7672	82287	0.0	0.0	0.0	0.0
7672	82287	0.0	0.0	0.0	0.0
7672	82287	0.0	0.0	0.0	0.0
7672	82287	0.0	0.0	0.0	0.0
7672	82287	0.0	0.0	0.0	0.0
7672	82287	0.0	0.0	0.0	0.0
7672	82287	0.0	0.0	0.0	0.0
7672	82296	0.135	0.0	0.0	0.0
7672	82296	0.056	0.063	0.072	0.007
7672	82296	0.088	0.104	0.16	0.192
7672	82296	0.088	0.016	0.104	0.104
7672	82296	0.079	0.024	0.112	0.103
7672	82296	0.032	0.007	0.072	0.025
7672	82296	0.047	0.072	0.104	0.119
7672	82296	0.056	0.105	0.152	0.161
7672	82296	0.055	0.016	0.04	0.039
7672	82296	0.104	0.057	0.112	0.161
7672	82296	0.039	0.04	0.144	0.079
7672	82296	0.056	0.017	0.056	0.073
7672	82296	0.072	0.072	0.128	0.144
7672	82296	0.064	0.056	0.128	0.12
7672	82296	0.12	0.032	0.096	0.152
7672	82296	0.112	0.032	0.088	0.08
7672	82296	0.104	0.024	0.136	0.128
7672	82296	0.047	0.024	0.128	0.071
7672	82296	0.057	0.097	0.144	0.154
7672	82296	0.056	0.001	0.056	0.055
7672	82296	0.103	0.024	0.08	0.127
7672	82296	0.064	0.025	0.128	0.089
7672	82296	0.064	0.008	0.072	0.072
7672	82296	0.064	0.024	0.088	0.088
7672	82296	0.095	0.08	0.144	0.175
7672	82296	0.08	0.015	0.08	0.065
7672	82296	0.08	0.048	0.032	0.032
7672	82296	0.058	0.04	0.12	0.098
7672	82296	0.08	0.002	0.056	0.078
7672	82296	0.055	0.04	0.12	0.095
7672	82296	0.064	0.097	0.152	0.161
7672	82296	0.072	0.088	0.152	0.16
7672	82296	0.08	0.024	0.096	0.104
7672	82296	0.055	0.032	0.112	0.087
7672	82296	0.072	0.007	0.048	0.065
7672	82296	0.063	0.072	0.144	0.135
7672	82296	0.056	0.025	0.088	0.081
7672	82296	0.056	0.08	0.136	0.136
7672	82296	0.096	0.096	0.152	0.192
7672	82296	0.088	0.032	0.064	0.056
7672	82296	0.064	0.015	0.103	0.079
7672	82296	0.105	0.097	0.161	0.202
7672	82296	0.104	0.025	0.08	0.079
7672	82296	0.023	0.464	0.568	0.487
7672	82296	0.048	0.113	0.136	0.161
7672	82296	0.064	0.136	0.184	0.2
7672	82296	0.064	0.088	0.152	0.152
7672	82296	0.072	0.088	0.152	0.16
7672	82296	0.056	0.08	0.152	0.136
7672	82296	0.049	0.072	0.128	0.121
7672	82296	0.088	0.017	0.032	0.071
7672	82296	0.063	0.392	0.48	0.455
7672	82296	0.12	0.081	0.144	0.201
7672	82296	0.096	0.032	0.088	0.064
7672	82296	0.072	0.032	0.128	0.104
7672	82296	0.081	0.079	0.151	0.16
7672	82296	0.047	0.032	0.049	0.015
7672	82296	0.056	0.089	0.136	0.145
7672	82296	0.056	0.096	0.152	0.152
7672	82296	0.056	0.064	0.12	0.12
7672	82296	0.056	0.032	0.024	0.024
7672	82296	0.112	0.047	0.103	0.159
7672	82296	0.048	0.007	0.105	0.041
7672	82296	0.064	0.096	0.144	0.16
7672	82296	0.064	0.08	0.144	0.144
7672	82296	0.072	0.128	0.192	0.2
7672	82296	0.0	0.0	0.0	0.0
7672	82296	0.0	0.0	0.0	0.0
7672	82296	0.0	0.0	0.0	0.0
7672	82296	0.0	0.0	0.0	0.0
7672	82303	0.119	0.0	0.0	0.0
7672	82303	0.063	0.071	0.048	0.008
7672	82303	0.097	0.081	0.144	0.178
7672	82303	0.071	0.001	0.096	0.07
7672	82303	0.056	0.007	0.064	0.049
7672	82303	0.048	0.088	0.144	0.136
7672	82303	0.079	0.112	0.16	0.191
7672	82303	0.055	0.031	0.048	0.024
7672	82303	0.104	0.049	0.104	0.153
7672	82303	0.063	0.048	0.056	0.015
7672	82303	0.055	0.097	0.16	0.152
7672	82303	0.047	0.007	0.048	0.04
7672	82303	0.063	0.105	0.152	0.168
7672	82303	0.079	0.001	0.064	0.08
7672	82303	0.066	0.049	0.128	0.115
7672	82303	0.056	0.026	0.04	0.03
7672	82303	0.119	0.048	0.104	0.167
7672	82303	0.063	0.039	0.08	0.024
7672	82303	0.12	0.112	0.175	0.232
7672	82303	0.071	0.031	0.089	0.04
7672	82303	0.071	0.417	0.488	0.488
7672	82303	0.087	0.057	0.128	0.144
7672	82303	0.152	0.064	0.151	0.216
7672	82303	0.079	0.071	0.081	0.008
7672	82303	0.08	0.097	0.176	0.177
7672	82303	0.071	0.088	0.168	0.159
7672	82303	0.072	0.065	0.136	0.137
7672	82303	0.095	0.096	0.168	0.191
7672	82303	0.095	0.089	0.184	0.184
7672	82303	0.056	0.009	0.104	0.065
7672	82303	0.055	0.032	0.088	0.087
7672	82303	0.087	0.041	0.096	0.128
7672	82303	0.144	0.024	0.111	0.168
7672	82303	0.071	0.063	0.081	0.008
7672	82303	0.095	0.105	0.176	0.2
7672	82303	0.039	0.353	0.448	0.392
7672	82303	0.095	0.353	0.392	0.448
7672	82303	0.071	0.073	0.168	0.144
7672	82303	0.063	0.089	0.16	0.152
7672	82303	0.055	0.033	0.096	0.088
7672	82303	0.071	0.057	0.112	0.128
7672	82303	0.047	0.017	0.088	0.064
7672	82303	0.063	0.081	0.128	0.144
7672	82303	0.055	0.007	0.056	0.048
7672	82303	0.055	0.105	0.16	0.16
7672	82303	0.0	0.0	0.0	0.0
7672	82303	0.0	0.0	0.0	0.0
7672	82303	0.0	0.0	0.0	0.0
7672	82303	0.0	0.0	0.0	0.0
7672	82303	0.0	0.0	0.0	0.0
7672	82303	0.0	0.0	0.0	0.0
7672	82303	0.0	0.0	0.0	0.0
7672	82303	0.0	0.0	0.0	0.0
7672	82303	0.0	0.0	0.0	0.0
7672	82303	0.0	0.0	0.0	0.0
7672	82303	0.0	0.0	0.0	0.0
7672	82303	0.0	0.0	0.0	0.0
7672	82303	0.0	0.0	0.0	0.0
7672	82303	0.0	0.0	0.0	0.0
7672	82303	0.0	0.0	0.0	0.0
7672	82303	0.0	0.0	0.0	0.0
7672	82303	0.0	0.0	0.0	0.0
7672	82303	0.0	0.0	0.0	0.0
7672	82303	0.0	0.0	0.0	0.0
7672	82303	0.0	0.0	0.0	0.0
7672	82303	0.0	0.0	0.0	0.0
7672	82303	0.0	0.0	0.0	0.0
7672	82303	0.0	0.0	0.0	0.0
7672	82303	0.0	0.0	0.0	0.0
7672	82303	0.0	0.0	0.0	0.0
7672	82309	0.104	0.0	0.0	0.0
7672	82309	0.079	0.031	0.073	0.048
7672	82309	0.055	0.065	0.144	0.12
7672	82309	0.12	0.024	0.031	0.096
7672	82309	0.081	0.065	0.185	0.146
7672	82309	0.063	0.001	0.08	0.062
7672	82309	0.047	0.033	0.096	0.08
7672	82309	0.104	0.008	0.039	0.096
7672	82309	0.072	0.041	0.145	0.113
