PARTICIPANT_ID	TEST_SECTION_ID	HOLD_LATENCY	INTERKEY_LATENCY	PRESS_LATENCY	RELEASE_LATENCY
9784	104539	0.202	0.0	0.0	0.0
9784	104539	0.168	0.072	0.13	0.096
9784	104539	0.112	0.04	0.128	0.072
9784	104539	0.129	0.096	0.208	0.225
9784	104539	0.144	0.017	0.112	0.127
9784	104539	0.168	0.008	0.152	0.176
9784	104539	0.112	0.008	0.16	0.104
9784	104539	0.16	0.056	0.168	0.216
9784	104539	0.096	0.384	0.544	0.48
9784	104539	0.104	0.216	0.312	0.32
9784	104539	0.12	0.088	0.192	0.208
9784	104539	0.136	0.048	0.168	0.184
9784	104539	0.128	0.08	0.216	0.208
9784	104539	0.096	0.152	0.28	0.248
9784	104539	0.104	0.144	0.24	0.248
9784	104539	0.12	0.024	0.128	0.144
9784	104539	0.107	0.096	0.216	0.203
9784	104539	0.168	0.019	0.088	0.149
9784	104539	0.144	0.016	0.184	0.16
9784	104539	0.112	0.016	0.16	0.128
9784	104539	0.16	0.04	0.152	0.2
9784	104539	0.128	0.104	0.264	0.232
9784	104539	0.104	0.144	0.272	0.248
9784	104539	0.08	0.088	0.192	0.168
9784	104539	0.12	0.104	0.184	0.224
9784	104539	0.152	0.008	0.112	0.144
9784	104539	0.104	0.432	0.584	0.536
9784	104539	0.128	0.08	0.184	0.208
9784	104539	0.136	0.032	0.16	0.168
9784	104539	0.128	0.024	0.112	0.104
9784	104539	0.144	0.024	0.152	0.168
9784	104539	0.136	0.008	0.136	0.128
9784	104539	0.128	0.024	0.16	0.152
9784	104539	0.144	0.032	0.16	0.176
9784	104539	0.12	0.0	0.144	0.12
9784	104539	0.137	0.048	0.168	0.185
9784	104539	0.128	0.017	0.12	0.111
9784	104539	0.152	0.072	0.2	0.224
9784	104539	0.104	0.56	0.712	0.664
9784	104539	0.08	0.12	0.224	0.2
9784	104539	0.112	0.064	0.144	0.176
9784	104539	0.104	0.088	0.2	0.192
9784	104539	0.136	0.0	0.104	0.136
9784	104539	0.104	0.144	0.28	0.248
9784	104539	0.136	0.224	0.328	0.36
9784	104539	0.0	0.0	0.0	0.0
9784	104539	0.0	0.0	0.0	0.0
9784	104539	0.0	0.0	0.0	0.0
9784	104539	0.0	0.0	0.0	0.0
9784	104539	0.0	0.0	0.0	0.0
9784	104539	0.0	0.0	0.0	0.0
9784	104539	0.0	0.0	0.0	0.0
9784	104539	0.0	0.0	0.0	0.0
9784	104539	0.0	0.0	0.0	0.0
9784	104539	0.0	0.0	0.0	0.0
9784	104539	0.0	0.0	0.0	0.0
