PARTICIPANT_ID	TEST_SECTION_ID	HOLD_LATENCY	INTERKEY_LATENCY	PRESS_LATENCY	RELEASE_LATENCY
7272	78386	1.433	0.0	0.0	0.0
7272	78386	0.096	0.213	1.22	0.117
7272	78386	0.128	0.605	0.701	0.733
7272	78386	0.075	0.229	0.357	0.304
7272	78386	0.168	0.09	0.165	0.258
7272	78386	0.103	0.032	0.136	0.071
7272	78386	0.123	0.011	0.092	0.112
7272	78386	0.119	0.031	0.092	0.088
7272	78386	0.204	0.035	0.084	0.169
7272	78386	0.172	0.088	0.116	0.084
7272	78386	0.064	0.032	0.14	0.032
7272	78386	0.132	0.026	0.09	0.158
7272	78386	0.123	0.036	0.096	0.087
7272	78386	0.11	0.035	0.088	0.075
7272	78386	0.137	0.01	0.1	0.127
7272	78386	0.083	0.009	0.128	0.074
7272	78386	0.079	0.015	0.068	0.064
7272	78386	0.143	0.019	0.06	0.124
7272	78386	0.116	0.005	0.148	0.121
7272	78386	0.135	0.162	0.278	0.297
7272	78386	0.112	0.023	0.112	0.089
7272	78386	0.248	0.107	0.219	0.355
7272	78386	0.103	0.155	0.093	0.052
7272	78386	0.08	0.124	0.227	0.204
7272	78386	0.091	0.127	0.207	0.218
7272	78386	0.167	0.013	0.104	0.18
7272	78386	0.167	0.031	0.136	0.136
7272	78386	0.048	0.071	0.096	0.023
7272	78386	0.163	0.245	0.293	0.408
7272	78386	0.0	0.0	0.0	0.0
7272	78386	0.0	0.0	0.0	0.0
7272	78386	0.0	0.0	0.0	0.0
7272	78386	0.0	0.0	0.0	0.0
7272	78386	0.0	0.0	0.0	0.0
7272	78386	0.0	0.0	0.0	0.0
7272	78386	0.0	0.0	0.0	0.0
7272	78386	0.0	0.0	0.0	0.0
7272	78386	0.0	0.0	0.0	0.0
7272	78386	0.0	0.0	0.0	0.0
7272	78386	0.0	0.0	0.0	0.0
7272	78386	0.0	0.0	0.0	0.0
7272	78386	0.0	0.0	0.0	0.0
7272	78386	0.0	0.0	0.0	0.0
7272	78386	0.0	0.0	0.0	0.0
