PARTICIPANT_ID	TEST_SECTION_ID	HOLD_LATENCY	INTERKEY_LATENCY	PRESS_LATENCY	RELEASE_LATENCY
943	9628	0.502	0.0	0.0	0.0
943	9628	0.14	0.203	0.299	0.063
943	9628	0.18	0.548	0.688	0.728
943	9628	0.331	0.0	0.18	0.331
943	9628	0.255	0.177	0.154	0.078
943	9628	0.112	0.487	0.742	0.599
943	9628	0.144	0.048	0.16	0.192
943	9628	0.212	0.0	0.144	0.212
943	9628	0.161	0.057	0.155	0.104
943	9628	0.126	0.642	0.803	0.768
943	9628	0.158	0.063	0.189	0.221
943	9628	0.145	0.0	0.158	0.145
943	9628	0.108	0.048	0.193	0.156
943	9628	0.112	0.015	0.093	0.097
943	9628	0.158	0.626	0.738	0.784
943	9628	0.089	0.016	0.174	0.105
943	9628	0.151	0.078	0.167	0.229
943	9628	0.106	0.031	0.182	0.137
943	9628	0.135	0.062	0.168	0.197
943	9628	0.175	0.015	0.12	0.16
943	9628	0.093	0.0	0.175	0.093
943	9628	0.088	0.062	0.155	0.15
943	9628	0.177	0.016	0.072	0.161
943	9628	0.123	0.031	0.208	0.154
943	9628	0.135	0.047	0.17	0.182
943	9628	0.134	0.016	0.151	0.15
943	9628	0.089	0.047	0.181	0.136
943	9628	0.128	0.015	0.104	0.143
943	9628	0.09	0.016	0.112	0.074
943	9628	0.188	0.015	0.105	0.203
943	9628	0.122	0.06	0.128	0.062
943	9628	0.13	0.031	0.153	0.161
943	9628	0.093	0.031	0.161	0.124
943	9628	0.113	0.032	0.125	0.145
943	9628	0.09	0.031	0.144	0.121
943	9628	0.114	0.031	0.121	0.145
943	9628	0.107	0.031	0.145	0.138
943	9628	0.129	0.032	0.139	0.161
943	9628	0.078	0.047	0.176	0.125
943	9628	0.11	0.015	0.093	0.125
943	9628	0.105	0.0	0.11	0.105
943	9628	0.115	0.031	0.136	0.146
943	9628	0.301	0.047	0.162	0.348
943	9628	0.214	0.145	0.156	0.069
943	9628	0.069	0.053	0.161	0.016
943	9628	0.084	0.14	0.209	0.224
943	9628	0.071	0.328	0.412	0.399
943	9628	0.091	0.141	0.212	0.232
943	9628	0.113	0.187	0.278	0.3
943	9628	0.098	0.048	0.161	0.146
943	9628	0.167	0.0	0.098	0.167
943	9628	0.141	0.079	0.088	0.062
943	9628	0.076	0.0	0.141	0.076
943	9628	0.106	0.109	0.185	0.215
943	9628	0.076	0.109	0.215	0.185
943	9628	0.124	0.125	0.201	0.249
943	9628	0.08	0.406	0.53	0.486
943	9628	0.098	0.062	0.142	0.16
943	9628	0.074	0.031	0.129	0.105
943	9628	0.137	0.094	0.168	0.231
943	9628	0.088	0.031	0.168	0.119
943	9628	0.0	0.0	0.0	0.0
943	9628	0.0	0.0	0.0	0.0
943	9628	0.0	0.0	0.0	0.0
943	9628	0.0	0.0	0.0	0.0
943	9628	0.0	0.0	0.0	0.0
943	9628	0.0	0.0	0.0	0.0
943	9628	0.0	0.0	0.0	0.0
943	9628	0.0	0.0	0.0	0.0
943	9628	0.0	0.0	0.0	0.0
943	9648	0.077	0.0	0.0	0.0
943	9648	0.101	0.047	0.124	0.148
943	9648	0.083	0.503	0.604	0.586
943	9648	0.094	0.109	0.192	0.203
943	9648	0.128	0.016	0.11	0.144
943	9648	0.109	0.063	0.191	0.172
943	9648	0.106	0.078	0.187	0.184
943	9648	0.098	0.031	0.137	0.129
943	9648	0.119	0.0	0.098	0.119
943	9648	0.142	0.015	0.104	0.127
943	9648	0.077	0.031	0.173	0.108
943	9648	0.128	0.016	0.093	0.144
943	9648	0.141	0.031	0.159	0.172
943	9648	0.097	0.016	0.157	0.113
943	9648	0.104	0.0	0.097	0.104
943	9648	0.127	0.033	0.137	0.16
943	9648	0.107	0.449	0.576	0.556
943	9648	0.125	0.094	0.201	0.219
943	9648	0.102	0.07	0.055	0.032
943	9648	0.099	0.016	0.086	0.083
943	9648	0.172	0.047	0.146	0.219
943	9648	0.135	0.073	0.099	0.062
943	9648	0.135	0.032	0.167	0.167
943	9648	0.128	0.016	0.119	0.112
943	9648	0.093	0.047	0.175	0.14
943	9648	0.121	0.078	0.171	0.199
943	9648	0.081	0.471	0.592	0.552
943	9648	0.048	0.704	0.785	0.752
943	9648	0.098	0.078	0.126	0.176
943	9648	0.126	0.078	0.176	0.204
943	9648	0.122	0.093	0.219	0.215
943	9648	0.067	0.455	0.577	0.522
943	9648	0.0	0.0	0.0	0.0
943	9648	0.0	0.0	0.0	0.0
943	9648	0.0	0.0	0.0	0.0
943	9648	0.0	0.0	0.0	0.0
943	9648	0.0	0.0	0.0	0.0
943	9648	0.0	0.0	0.0	0.0
943	9648	0.0	0.0	0.0	0.0
943	9648	0.0	0.0	0.0	0.0
943	9648	0.0	0.0	0.0	0.0
943	9648	0.0	0.0	0.0	0.0
943	9648	0.0	0.0	0.0	0.0
943	9648	0.0	0.0	0.0	0.0
943	9648	0.0	0.0	0.0	0.0
943	9648	0.0	0.0	0.0	0.0
943	9648	0.0	0.0	0.0	0.0
943	9648	0.0	0.0	0.0	0.0
943	9648	0.0	0.0	0.0	0.0
943	9648	0.0	0.0	0.0	0.0
943	9648	0.0	0.0	0.0	0.0
943	9648	0.0	0.0	0.0	0.0
943	9648	0.0	0.0	0.0	0.0
943	9648	0.0	0.0	0.0	0.0
943	9648	0.0	0.0	0.0	0.0
943	9648	0.0	0.0	0.0	0.0
943	9648	0.0	0.0	0.0	0.0
943	9648	0.0	0.0	0.0	0.0
943	9648	0.0	0.0	0.0	0.0
943	9648	0.0	0.0	0.0	0.0
943	9648	0.0	0.0	0.0	0.0
943	9648	0.0	0.0	0.0	0.0
943	9648	0.0	0.0	0.0	0.0
943	9648	0.0	0.0	0.0	0.0
943	9648	0.0	0.0	0.0	0.0
943	9648	0.0	0.0	0.0	0.0
943	9648	0.0	0.0	0.0	0.0
943	9648	0.0	0.0	0.0	0.0
943	9648	0.0	0.0	0.0	0.0
943	9648	0.0	0.0	0.0	0.0
943	9659	0.237	0.0	0.0	0.0
943	9659	0.083	0.066	0.171	0.017
943	9659	0.22	0.094	0.177	0.314
943	9659	0.097	0.097	0.123	0.0
943	9659	0.109	0.062	0.159	0.171
943	9659	0.108	0.047	0.156	0.155
943	9659	0.286	0.04	0.068	0.246
943	9659	0.235	0.094	0.192	0.141
943	9659	0.139	0.016	0.219	0.123
943	9659	0.123	0.11	0.249	0.233
943	9659	0.176	0.0	0.123	0.176
943	9659	0.091	0.203	0.379	0.294
943	9659	0.114	0.047	0.138	0.161
943	9659	0.17	0.031	0.145	0.201
943	9659	0.082	0.032	0.138	0.05
943	9659	0.113	0.157	0.239	0.27
943	9659	0.155	0.078	0.191	0.233
943	9659	0.114	0.035	0.12	0.079
943	9659	0.122	0.031	0.145	0.153
943	9659	0.106	0.063	0.185	0.169
943	9659	0.084	0.063	0.169	0.147
943	9659	0.119	0.015	0.099	0.134
943	9659	0.096	0.14	0.259	0.236
943	9659	0.138	0.109	0.205	0.247
943	9659	0.105	0.281	0.419	0.386
943	9659	0.204	0.109	0.214	0.313
943	9659	0.089	0.051	0.153	0.038
943	9659	0.119	0.078	0.167	0.197
943	9659	0.147	0.031	0.15	0.178
943	9659	0.091	0.016	0.163	0.107
943	9659	0.08	0.8	0.891	0.88
943	9659	0.06	0.078	0.158	0.138
943	9659	0.077	0.406	0.466	0.483
943	9659	0.0	0.0	0.0	0.0
