PARTICIPANT_ID	TEST_SECTION_ID	HOLD_LATENCY	INTERKEY_LATENCY	PRESS_LATENCY	RELEASE_LATENCY
6332	67991	0.192	0.0	0.0	0.0
6332	67991	0.102	0.041	0.151	0.061
6332	67991	0.07	0.031	0.133	0.101
6332	67991	0.085	0.0	0.07	0.085
6332	67991	0.09	0.078	0.163	0.168
6332	67991	0.162	0.046	0.044	0.116
6332	67991	0.204	0.039	0.123	0.165
6332	67991	0.149	0.072	0.132	0.077
6332	67991	0.171	0.03	0.119	0.141
6332	67991	0.121	0.054	0.117	0.067
6332	67991	0.106	0.052	0.069	0.054
6332	67991	0.099	0.047	0.153	0.146
6332	67991	0.135	0.05	0.049	0.085
6332	67991	0.085	0.038	0.097	0.047
6332	67991	0.12	0.0	0.085	0.12
6332	67991	0.126	0.07	0.05	0.056
6332	67991	0.129	0.056	0.07	0.073
6332	67991	0.125	0.073	0.056	0.052
6332	67991	0.082	0.052	0.073	0.03
6332	67991	0.127	0.03	0.052	0.097
6332	67991	0.086	0.0	0.127	0.086
6332	67991	0.097	0.0	0.086	0.097
6332	67991	0.161	0.044	0.053	0.117
6332	67991	0.165	0.032	0.129	0.133
6332	67991	0.085	0.132	0.033	0.047
6332	67991	0.135	0.047	0.132	0.182
6332	67991	0.102	0.0	0.135	0.102
6332	67991	0.084	0.0	0.102	0.084
6332	67991	0.131	0.062	0.146	0.193
6332	67991	0.109	0.08	0.051	0.029
6332	67991	0.16	0.029	0.08	0.131
6332	67991	0.274	0.126	0.034	0.148
6332	67991	0.147	0.069	0.205	0.078
6332	67991	0.153	0.0	0.147	0.153
6332	67991	0.121	0.05	0.103	0.071
6332	67991	0.156	0.0	0.121	0.156
6332	67991	0.079	0.077	0.079	0.002
6332	67991	0.09	0.088	0.167	0.178
6332	67991	0.103	0.0	0.09	0.103
6332	67991	0.095	0.036	0.139	0.131
6332	67991	0.075	0.183	0.278	0.258
6332	67991	0.123	0.038	0.037	0.085
6332	67991	0.07	0.0	0.123	0.07
6332	67991	0.086	0.094	0.164	0.18
6332	67991	0.054	0.0	0.086	0.054
6332	67991	0.0	0.0	0.0	0.0
6332	67991	0.0	0.0	0.0	0.0
6332	67991	0.0	0.0	0.0	0.0
6332	67991	0.0	0.0	0.0	0.0
6332	67991	0.0	0.0	0.0	0.0
6332	67991	0.0	0.0	0.0	0.0
