PARTICIPANT_ID	TEST_SECTION_ID	HOLD_LATENCY	INTERKEY_LATENCY	PRESS_LATENCY	RELEASE_LATENCY
45	289	0.273	0.0	0.0	0.0
45	289	0.148	0.117	0.156	0.031
45	289	0.255	0.061	0.209	0.316
45	289	0.196	0.17	0.085	0.026
45	289	0.157	0.025	0.171	0.132
45	289	0.088	0.002	0.155	0.086
45	289	0.098	0.054	0.142	0.152
45	289	0.101	0.018	0.08	0.083
45	289	0.081	0.013	0.114	0.094
45	289	0.081	0.069	0.15	0.15
45	289	0.073	0.061	0.142	0.134
45	289	0.077	0.285	0.358	0.362
45	289	0.075	0.071	0.148	0.146
45	289	0.08	0.043	0.118	0.123
45	289	0.108	0.002	0.078	0.106
45	289	0.117	0.108	0.216	0.225
45	289	0.135	0.021	0.138	0.156
45	289	0.111	0.014	0.121	0.097
45	289	0.19	0.03	0.081	0.16
45	289	0.15	0.069	0.121	0.081
45	289	0.117	0.023	0.127	0.094
45	289	0.111	0.042	0.159	0.153
45	289	0.095	0.007	0.118	0.102
45	289	0.115	0.098	0.193	0.213
45	289	0.089	0.197	0.312	0.286
45	289	0.107	0.029	0.118	0.136
45	289	0.107	0.017	0.124	0.124
45	289	0.093	0.049	0.156	0.142
45	289	0.114	0.007	0.086	0.107
45	289	0.102	0.01	0.124	0.112
45	289	0.13	0.048	0.054	0.082
45	289	0.111	0.002	0.132	0.113
45	289	0.095	0.027	0.138	0.122
45	289	0.101	0.015	0.11	0.116
45	289	0.079	0.019	0.082	0.06
45	289	0.081	0.015	0.064	0.066
45	289	0.101	0.017	0.098	0.118
45	289	0.097	0.353	0.454	0.45
45	289	0.173	0.021	0.076	0.152
45	289	0.148	0.089	0.084	0.059
45	289	0.214	0.022	0.17	0.236
45	289	0.103	0.066	0.148	0.037
45	289	0.127	0.117	0.22	0.244
45	289	0.091	0.027	0.154	0.118
45	289	0.112	0.012	0.103	0.124
45	289	0.1	0.033	0.079	0.067
45	289	0.078	0.005	0.095	0.073
45	289	0.078	0.029	0.049	0.049
45	289	0.075	0.352	0.43	0.427
45	289	0.083	0.179	0.254	0.262
45	289	0.099	0.145	0.228	0.244
45	289	0.098	0.047	0.146	0.145
45	289	0.105	0.046	0.144	0.151
45	289	0.118	0.036	0.141	0.154
45	289	0.078	0.321	0.439	0.399
45	289	0.126	0.126	0.204	0.252
45	289	0.155	0.042	0.084	0.113
45	289	0.108	0.021	0.134	0.087
