PARTICIPANT_ID	TEST_SECTION_ID	HOLD_LATENCY	INTERKEY_LATENCY	PRESS_LATENCY	RELEASE_LATENCY
3345	35159	0.172	0.0	0.0	0.0
3345	35159	0.078	0.037	0.135	0.041
3345	35159	0.063	0.031	0.109	0.094
3345	35159	0.11	0.045	0.108	0.155
3345	35159	0.1	0.03	0.08	0.07
3345	35159	0.077	0.021	0.079	0.056
3345	35159	0.078	0.077	0.154	0.155
3345	35159	0.118	0.029	0.107	0.147
3345	35159	0.108	0.021	0.097	0.087
3345	35159	0.085	0.045	0.063	0.04
3345	35159	0.131	0.0	0.085	0.131
3345	35159	0.092	0.057	0.074	0.035
3345	35159	0.084	0.036	0.056	0.048
3345	35159	0.086	0.0	0.084	0.086
3345	35159	0.073	0.001	0.085	0.072
3345	35159	0.101	0.036	0.109	0.137
3345	35159	0.108	0.021	0.08	0.087
3345	35159	0.089	0.053	0.055	0.036
3345	35159	0.101	0.0	0.089	0.101
3345	35159	0.077	0.029	0.072	0.048
3345	35159	0.109	0.021	0.098	0.13
3345	35159	0.134	0.046	0.063	0.088
3345	35159	0.069	0.0	0.134	0.069
3345	35159	0.053	0.0	0.069	0.053
3345	35159	0.102	0.094	0.147	0.196
3345	35159	0.11	0.028	0.074	0.082
3345	35159	0.094	0.019	0.129	0.113
3345	35159	0.071	0.001	0.093	0.07
3345	35159	0.079	0.0	0.071	0.079
3345	35159	0.071	0.001	0.078	0.07
3345	35159	0.087	0.016	0.087	0.103
3345	35159	0.08	0.02	0.107	0.1
3345	35159	0.125	0.001	0.079	0.124
3345	35159	0.062	0.04	0.085	0.022
3345	35159	0.039	0.079	0.141	0.118
3345	35159	0.0	0.0	0.0	0.0
3345	35159	0.0	0.0	0.0	0.0
3345	35159	0.0	0.0	0.0	0.0
3345	35159	0.0	0.0	0.0	0.0
3345	35159	0.0	0.0	0.0	0.0
3345	35159	0.0	0.0	0.0	0.0
3345	35159	0.0	0.0	0.0	0.0
3345	35159	0.0	0.0	0.0	0.0
3345	35159	0.0	0.0	0.0	0.0
3345	35159	0.0	0.0	0.0	0.0
3345	35159	0.0	0.0	0.0	0.0
3345	35159	0.0	0.0	0.0	0.0
3345	35159	0.0	0.0	0.0	0.0
3345	35159	0.0	0.0	0.0	0.0
3345	35159	0.0	0.0	0.0	0.0
3345	35159	0.0	0.0	0.0	0.0
3345	35159	0.0	0.0	0.0	0.0
3345	35159	0.0	0.0	0.0	0.0
3345	35159	0.0	0.0	0.0	0.0
3345	35159	0.0	0.0	0.0	0.0
3345	35159	0.0	0.0	0.0	0.0
3345	35159	0.0	0.0	0.0	0.0
3345	35159	0.0	0.0	0.0	0.0
3345	35159	0.0	0.0	0.0	0.0
3345	35159	0.0	0.0	0.0	0.0
3345	35159	0.0	0.0	0.0	0.0
3345	35159	0.0	0.0	0.0	0.0
3345	35159	0.0	0.0	0.0	0.0
3345	35159	0.0	0.0	0.0	0.0
3345	35159	0.0	0.0	0.0	0.0
3345	35159	0.0	0.0	0.0	0.0
3345	35159	0.0	0.0	0.0	0.0
3345	35159	0.0	0.0	0.0	0.0
3345	35159	0.0	0.0	0.0	0.0
3345	35159	0.0	0.0	0.0	0.0
3345	35171	0.291	0.0	0.0	0.0
3345	35171	0.124	0.106	0.185	0.018
3345	35171	0.067	0.018	0.106	0.049
3345	35171	0.07	0.068	0.135	0.138
3345	35171	0.078	0.0	0.07	0.078
3345	35171	0.078	0.001	0.077	0.077
3345	35171	0.079	0.054	0.132	0.133
3345	35171	0.073	0.001	0.078	0.072
3345	35171	0.086	0.044	0.117	0.13
3345	35171	0.07	0.047	0.039	0.023
3345	35171	0.117	0.031	0.101	0.148
3345	35171	0.093	0.044	0.073	0.049
3345	35171	0.108	0.0	0.093	0.108
3345	35171	0.059	0.031	0.077	0.028
3345	35171	0.118	0.001	0.06	0.119
3345	35171	0.213	0.001	0.117	0.212
3345	35171	0.123	0.125	0.088	0.002
3345	35171	0.132	0.055	0.068	0.077
3345	35171	0.077	0.045	0.087	0.032
3345	35171	0.062	0.038	0.115	0.1
3345	35171	0.109	0.025	0.037	0.084
3345	35171	0.097	0.021	0.088	0.076
3345	35171	0.101	0.0	0.097	0.101
3345	35171	0.07	0.03	0.071	0.04
3345	35171	0.109	0.029	0.099	0.138
3345	35171	0.078	0.037	0.072	0.041
3345	35171	0.103	0.062	0.14	0.165
3345	35171	0.131	0.0	0.103	0.131
3345	35171	0.071	0.07	0.061	0.001
3345	35171	0.088	0.0	0.071	0.088
