PARTICIPANT_ID	TEST_SECTION_ID	HOLD_LATENCY	INTERKEY_LATENCY	PRESS_LATENCY	RELEASE_LATENCY
5223	55331	0.277	0.0	0.0	0.0
5223	55331	0.126	0.09	0.187	0.036
5223	55331	0.146	0.072	0.198	0.218
5223	55331	0.146	0.003	0.143	0.143
5223	55331	0.136	0.003	0.149	0.139
5223	55331	0.105	0.041	0.177	0.146
5223	55331	0.125	0.666	0.771	0.791
5223	55331	0.1	0.07	0.195	0.17
5223	55331	0.115	0.058	0.158	0.173
5223	55331	0.115	0.106	0.221	0.221
5223	55331	0.105	0.109	0.224	0.214
5223	55331	0.109	0.24	0.345	0.349
5223	55331	0.095	0.603	0.712	0.698
5223	55331	0.118	0.083	0.178	0.201
5223	55331	0.115	0.204	0.322	0.319
5223	55331	0.102	0.098	0.213	0.2
5223	55331	0.094	0.337	0.439	0.431
5223	55331	0.094	0.549	0.643	0.643
5223	55331	0.093	0.195	0.289	0.288
5223	55331	0.096	0.385	0.478	0.481
5223	55331	0.0	0.0	0.0	0.0
5223	55331	0.0	0.0	0.0	0.0
5223	55331	0.0	0.0	0.0	0.0
5223	55331	0.0	0.0	0.0	0.0
5223	55331	0.0	0.0	0.0	0.0
5223	55331	0.0	0.0	0.0	0.0
5223	55331	0.0	0.0	0.0	0.0
5223	55331	0.0	0.0	0.0	0.0
5223	55331	0.0	0.0	0.0	0.0
5223	55331	0.0	0.0	0.0	0.0
5223	55331	0.0	0.0	0.0	0.0
5223	55331	0.0	0.0	0.0	0.0
5223	55331	0.0	0.0	0.0	0.0
5223	55331	0.0	0.0	0.0	0.0
5223	55331	0.0	0.0	0.0	0.0
5223	55331	0.0	0.0	0.0	0.0
5223	55331	0.0	0.0	0.0	0.0
5223	55331	0.0	0.0	0.0	0.0
5223	55331	0.0	0.0	0.0	0.0
5223	55331	0.0	0.0	0.0	0.0
5223	55331	0.0	0.0	0.0	0.0
5223	55331	0.0	0.0	0.0	0.0
5223	55331	0.0	0.0	0.0	0.0
5223	55331	0.0	0.0	0.0	0.0
5223	55331	0.0	0.0	0.0	0.0
5223	55331	0.0	0.0	0.0	0.0
5223	55331	0.0	0.0	0.0	0.0
5223	55331	0.0	0.0	0.0	0.0
5223	55331	0.0	0.0	0.0	0.0
5223	55331	0.0	0.0	0.0	0.0
5223	55331	0.0	0.0	0.0	0.0
5223	55331	0.0	0.0	0.0	0.0
5223	55331	0.0	0.0	0.0	0.0
5223	55331	0.0	0.0	0.0	0.0
5223	55331	0.0	0.0	0.0	0.0
5223	55331	0.0	0.0	0.0	0.0
5223	55331	0.0	0.0	0.0	0.0
5223	55331	0.0	0.0	0.0	0.0
5223	55331	0.0	0.0	0.0	0.0
5223	55331	0.0	0.0	0.0	0.0
5223	55331	0.0	0.0	0.0	0.0
5223	55331	0.0	0.0	0.0	0.0
5223	55331	0.0	0.0	0.0	0.0
5223	55331	0.0	0.0	0.0	0.0
5223	55331	0.0	0.0	0.0	0.0
5223	55331	0.0	0.0	0.0	0.0
5223	55331	0.0	0.0	0.0	0.0
5223	55331	0.0	0.0	0.0	0.0
5223	55331	0.0	0.0	0.0	0.0
5223	55331	0.0	0.0	0.0	0.0
5223	55343	0.381	0.0	0.0	0.0
5223	55343	0.117	0.077	0.304	0.04
5223	55343	0.13	0.128	0.245	0.258
5223	55343	0.108	0.018	0.148	0.126
5223	55343	0.112	0.732	0.84	0.844
5223	55343	0.113	0.079	0.191	0.192
5223	55343	0.1	0.057	0.17	0.157
5223	55343	0.131	0.176	0.276	0.307
5223	55343	0.095	0.127	0.258	0.222
5223	55343	0.093	0.625	0.72	0.718
5223	55343	0.093	0.428	0.521	0.521
5223	55343	0.095	0.267	0.36	0.362
5223	55343	0.097	0.51	0.605	0.607
5223	55343	0.126	0.198	0.295	0.324
5223	55343	0.121	0.022	0.148	0.143
5223	55343	0.108	0.143	0.264	0.251
5223	55343	0.12	0.094	0.202	0.214
5223	55343	0.096	0.349	0.469	0.445
5223	55343	0.102	0.06	0.156	0.162
5223	55343	0.138	0.063	0.165	0.201
5223	55343	0.118	0.02	0.158	0.138
5223	55343	0.118	0.018	0.136	0.136
5223	55343	0.117	0.165	0.283	0.282
5223	55343	0.141	0.144	0.261	0.285
5223	55343	0.102	0.054	0.195	0.156
5223	55343	0.102	1.056	1.158	1.158
5223	55343	0.102	0.057	0.159	0.159
5223	55343	0.131	0.069	0.171	0.2
5223	55343	0.111	0.049	0.18	0.16
5223	55343	0.107	0.574	0.685	0.681
5223	55343	0.103	0.113	0.22	0.216
5223	55343	0.113	0.163	0.266	0.276
5223	55343	0.105	0.057	0.17	0.162
5223	55343	0.101	0.397	0.502	0.498
5223	55343	0.131	0.062	0.163	0.193
5223	55343	0.107	0.035	0.166	0.142
5223	55343	0.102	0.089	0.196	0.191
5223	55343	0.098	0.66	0.762	0.758
5223	55343	0.091	0.085	0.183	0.176
5223	55343	0.123	0.247	0.338	0.37
5223	55343	0.088	1.602	1.725	1.69
5223	55343	0.108	0.227	0.315	0.335
5223	55343	0.089	0.199	0.307	0.288
5223	55343	0.162	0.093	0.182	0.255
5223	55343	0.102	0.037	0.199	0.139
5223	55343	0.107	0.762	0.864	0.869
5223	55343	0.101	0.534	0.641	0.635
5223	55343	0.115	0.084	0.185	0.199
5223	55343	0.0	0.0	0.0	0.0
5223	55343	0.0	0.0	0.0	0.0
5223	55343	0.0	0.0	0.0	0.0
5223	55343	0.0	0.0	0.0	0.0
5223	55343	0.0	0.0	0.0	0.0
5223	55343	0.0	0.0	0.0	0.0
5223	55343	0.0	0.0	0.0	0.0
5223	55343	0.0	0.0	0.0	0.0
5223	55343	0.0	0.0	0.0	0.0
5223	55343	0.0	0.0	0.0	0.0
5223	55343	0.0	0.0	0.0	0.0
5223	55343	0.0	0.0	0.0	0.0
5223	55343	0.0	0.0	0.0	0.0
5223	55343	0.0	0.0	0.0	0.0
5223	55343	0.0	0.0	0.0	0.0
