PARTICIPANT_ID	TEST_SECTION_ID	HOLD_LATENCY	INTERKEY_LATENCY	PRESS_LATENCY	RELEASE_LATENCY
5291	56244	0.175	0.0	0.0	0.0
5291	56244	0.184	0.089	0.086	0.095
5291	56244	0.168	0.064	0.248	0.232
5291	56244	0.169	0.056	0.224	0.225
5291	56244	0.168	0.033	0.136	0.135
5291	56244	0.088	0.553	0.721	0.641
5291	56244	0.087	0.704	0.792	0.791
5291	56244	0.136	0.112	0.199	0.248
5291	56244	0.144	0.008	0.144	0.152
5291	56244	0.143	0.015	0.129	0.128
5291	56244	0.169	0.104	0.247	0.273
5291	56244	0.16	0.065	0.104	0.095
5291	56244	0.192	0.04	0.2	0.232
5291	56244	0.184	0.08	0.112	0.104
5291	56244	0.16	0.047	0.137	0.113
5291	56244	0.207	0.008	0.168	0.215
5291	56244	0.16	0.08	0.127	0.08
5291	56244	0.168	0.088	0.248	0.256
5291	56244	0.12	0.096	0.264	0.216
5291	56244	0.167	0.081	0.201	0.248
5291	56244	0.201	0.008	0.175	0.209
5291	56244	0.192	0.007	0.208	0.199
5291	56244	0.144	0.048	0.144	0.096
5291	56244	0.216	0.032	0.176	0.248
5291	56244	0.118	0.111	0.105	0.007
5291	56244	0.185	0.097	0.215	0.282
5291	56244	0.105	0.065	0.12	0.04
5291	56244	0.087	0.224	0.329	0.311
5291	56244	0.136	0.057	0.144	0.193
5291	56244	0.2	0.063	0.199	0.263
5291	56244	0.184	0.144	0.056	0.04
5291	56244	0.144	0.76	0.944	0.904
5291	56244	0.185	0.024	0.12	0.161
5291	56244	0.144	0.111	0.296	0.255
5291	56244	0.209	0.008	0.152	0.217
5291	56244	0.128	0.041	0.168	0.087
5291	56244	0.216	0.008	0.136	0.224
5291	56244	0.136	0.04	0.176	0.096
5291	56244	0.16	0.088	0.224	0.248
5291	56244	0.169	0.104	0.264	0.273
5291	56244	0.151	0.064	0.105	0.087
5291	56244	0.176	0.024	0.175	0.2
5291	56244	0.161	0.008	0.168	0.153
5291	56244	0.233	0.033	0.128	0.2
5291	56244	0.159	0.032	0.201	0.127
5291	56244	0.127	0.153	0.312	0.28
5291	56244	0.216	0.024	0.103	0.192
5291	56244	0.193	0.592	0.808	0.785
5291	56244	0.072	0.727	0.92	0.799
5291	56244	0.073	0.272	0.344	0.345
5291	56244	0.0	0.0	0.0	0.0
5291	56244	0.0	0.0	0.0	0.0
5291	56244	0.0	0.0	0.0	0.0
5291	56244	0.0	0.0	0.0	0.0
5291	56244	0.0	0.0	0.0	0.0
5291	56244	0.0	0.0	0.0	0.0
5291	56244	0.0	0.0	0.0	0.0
5291	56244	0.0	0.0	0.0	0.0
5291	56244	0.0	0.0	0.0	0.0
5291	56244	0.0	0.0	0.0	0.0
5291	56244	0.0	0.0	0.0	0.0
5291	56244	0.0	0.0	0.0	0.0
5291	56244	0.0	0.0	0.0	0.0
5291	56244	0.0	0.0	0.0	0.0
5291	56244	0.0	0.0	0.0	0.0
5291	56244	0.0	0.0	0.0	0.0
5291	56244	0.0	0.0	0.0	0.0
5291	56244	0.0	0.0	0.0	0.0
5291	56244	0.0	0.0	0.0	0.0
5291	56244	0.0	0.0	0.0	0.0
5291	56266	0.2	0.0	0.0	0.0
5291	56266	0.128	0.096	0.104	0.032
5291	56266	0.184	0.048	0.176	0.232
5291	56266	0.135	0.063	0.121	0.072
5291	56266	0.152	0.04	0.175	0.192
5291	56266	0.191	0.023	0.129	0.168
5291	56266	0.144	0.048	0.143	0.096
5291	56266	0.152	0.096	0.24	0.248
5291	56266	0.176	0.128	0.28	0.304
5291	56266	0.168	0.008	0.184	0.176
5291	56266	0.128	0.024	0.192	0.152
5291	56266	0.143	0.153	0.281	0.296
5291	56266	0.104	0.12	0.263	0.224
5291	56266	0.096	0.12	0.224	0.216
5291	56266	0.176	0.104	0.2	0.28
5291	56266	0.167	0.095	0.081	0.072
5291	56266	0.184	0.016	0.183	0.2
5291	56266	0.199	0.095	0.089	0.104
5291	56266	0.217	0.088	0.111	0.129
5291	56266	0.128	0.007	0.224	0.135
5291	56266	0.144	0.104	0.232	0.248
5291	56266	0.193	0.016	0.16	0.209
5291	56266	0.12	0.0	0.193	0.12
5291	56266	0.168	0.055	0.175	0.223
5291	56266	0.143	0.023	0.145	0.12
5291	56266	0.143	0.065	0.208	0.208
5291	56266	0.144	0.048	0.095	0.096
5291	56266	0.176	0.032	0.176	0.208
5291	56266	0.111	0.039	0.137	0.072
5291	56266	0.16	0.088	0.199	0.248
5291	56266	0.224	0.024	0.184	0.248
5291	56266	0.152	0.104	0.12	0.048
5291	56266	0.176	0.168	0.32	0.344
5291	56266	0.073	0.104	0.28	0.177
5291	56266	0.127	0.104	0.177	0.231
5291	56266	0.184	0.04	0.167	0.224
5291	56266	0.136	0.304	0.488	0.44
5291	56266	0.224	0.176	0.312	0.4
5291	56266	0.2	0.104	0.12	0.096
5291	56266	0.2	0.376	0.576	0.576
5291	56266	0.24	0.016	0.184	0.224
5291	56266	0.136	0.064	0.176	0.072
5291	56266	0.16	0.112	0.248	0.272
5291	56266	0.072	0.624	0.784	0.696
5291	56266	0.0	0.0	0.0	0.0
5291	56266	0.0	0.0	0.0	0.0
5291	56266	0.0	0.0	0.0	0.0
5291	56266	0.0	0.0	0.0	0.0
5291	56266	0.0	0.0	0.0	0.0
5291	56266	0.0	0.0	0.0	0.0
5291	56266	0.0	0.0	0.0	0.0
5291	56266	0.0	0.0	0.0	0.0
5291	56266	0.0	0.0	0.0	0.0
5291	56266	0.0	0.0	0.0	0.0
5291	56266	0.0	0.0	0.0	0.0
5291	56266	0.0	0.0	0.0	0.0
5291	56266	0.0	0.0	0.0	0.0
5291	56266	0.0	0.0	0.0	0.0
5291	56266	0.0	0.0	0.0	0.0
5291	56266	0.0	0.0	0.0	0.0
5291	56266	0.0	0.0	0.0	0.0
5291	56266	0.0	0.0	0.0	0.0
5291	56266	0.0	0.0	0.0	0.0
5291	56266	0.0	0.0	0.0	0.0
5291	56266	0.0	0.0	0.0	0.0
5291	56266	0.0	0.0	0.0	0.0
5291	56266	0.0	0.0	0.0	0.0
5291	56266	0.0	0.0	0.0	0.0
5291	56266	0.0	0.0	0.0	0.0
5291	56266	0.0	0.0	0.0	0.0
5291	56276	0.264	0.0	0.0	0.0
5291	56276	0.144	0.112	0.152	0.032
5291	56276	0.088	0.208	0.352	0.296
5291	56276	0.104	0.248	0.336	0.352
5291	56276	0.144	0.056	0.16	0.2
5291	56276	0.184	0.672	0.816	0.856
5291	56276	0.144	0.096	0.088	0.048
5291	56276	0.192	0.096	0.24	0.288
5291	56276	0.192	0.08	0.112	0.112
5291	56276	0.152	0.04	0.232	0.192
5291	56276	0.208	0.064	0.216	0.272
5291	56276	0.2	0.152	0.36	0.352
5291	56276	0.168	0.048	0.152	0.12
5291	56276	0.12	0.176	0.344	0.296
5291	56276	0.168	0.08	0.2	0.248
5291	56276	0.121	0.04	0.208	0.161
5291	56276	0.176	0.0	0.121	0.176
5291	56276	0.16	0.007	0.183	0.167
5291	56276	0.112	0.032	0.128	0.08
5291	56276	0.144	0.097	0.209	0.241
5291	56276	0.208	0.064	0.208	0.272
5291	56276	0.16	0.064	0.144	0.096
5291	56276	0.144	0.224	0.384	0.368
5291	56276	0.152	0.048	0.192	0.2
5291	56276	0.216	0.04	0.112	0.176
5291	56276	0.143	0.039	0.177	0.104
5291	56276	0.12	0.064	0.207	0.184
5291	56276	0.112	0.048	0.168	0.16
5291	56276	0.152	0.032	0.08	0.12
5291	56276	0.103	0.217	0.369	0.32
5291	56276	0.072	0.808	0.911	0.88
5291	56276	0.081	0.295	0.367	0.376
5291	56276	0.0	0.0	0.0	0.0
5291	56276	0.0	0.0	0.0	0.0
5291	56276	0.0	0.0	0.0	0.0
5291	56276	0.0	0.0	0.0	0.0
5291	56276	0.0	0.0	0.0	0.0
5291	56276	0.0	0.0	0.0	0.0
5291	56276	0.0	0.0	0.0	0.0
5291	56276	0.0	0.0	0.0	0.0
5291	56276	0.0	0.0	0.0	0.0
5291	56276	0.0	0.0	0.0	0.0
5291	56276	0.0	0.0	0.0	0.0
5291	56276	0.0	0.0	0.0	0.0
5291	56276	0.0	0.0	0.0	0.0
5291	56276	0.0	0.0	0.0	0.0
5291	56276	0.0	0.0	0.0	0.0
5291	56276	0.0	0.0	0.0	0.0
5291	56276	0.0	0.0	0.0	0.0
5291	56276	0.0	0.0	0.0	0.0
5291	56276	0.0	0.0	0.0	0.0
5291	56276	0.0	0.0	0.0	0.0
5291	56276	0.0	0.0	0.0	0.0
5291	56276	0.0	0.0	0.0	0.0
5291	56276	0.0	0.0	0.0	0.0
5291	56276	0.0	0.0	0.0	0.0
5291	56276	0.0	0.0	0.0	0.0
5291	56276	0.0	0.0	0.0	0.0
5291	56276	0.0	0.0	0.0	0.0
5291	56276	0.0	0.0	0.0	0.0
5291	56276	0.0	0.0	0.0	0.0
5291	56276	0.0	0.0	0.0	0.0
5291	56276	0.0	0.0	0.0	0.0
5291	56276	0.0	0.0	0.0	0.0
5291	56276	0.0	0.0	0.0	0.0
5291	56276	0.0	0.0	0.0	0.0
5291	56276	0.0	0.0	0.0	0.0
5291	56276	0.0	0.0	0.0	0.0
5291	56276	0.0	0.0	0.0	0.0
5291	56276	0.0	0.0	0.0	0.0
5291	56291	0.208	0.0	0.0	0.0
5291	56291	0.152	0.096	0.112	0.056
5291	56291	0.2	0.096	0.248	0.296
5291	56291	0.136	0.008	0.192	0.128
5291	56291	0.136	0.176	0.312	0.312
5291	56291	0.184	0.104	0.24	0.288
5291	56291	0.144	0.064	0.12	0.08
5291	56291	0.128	0.104	0.248	0.232
5291	56291	0.12	0.128	0.256	0.248
5291	56291	0.16	0.032	0.152	0.192
5291	56291	0.16	0.264	0.424	0.424
5291	56291	0.176	0.552	0.712	0.728
5291	56291	0.168	0.04	0.216	0.208
5291	56291	0.169	0.024	0.192	0.193
5291	56291	0.128	0.247	0.416	0.375
5291	56291	0.175	0.001	0.129	0.176
5291	56291	0.176	0.088	0.263	0.264
5291	56291	0.2	0.064	0.112	0.136
5291	56291	0.208	0.112	0.312	0.32
5291	56291	0.215	0.055	0.153	0.16
5291	56291	0.16	0.04	0.175	0.12
5291	56291	0.12	0.056	0.216	0.176
5291	56291	0.176	0.088	0.208	0.264
5291	56291	0.279	0.031	0.145	0.248
5291	56291	0.184	0.08	0.199	0.104
5291	56291	0.175	0.088	0.272	0.263
5291	56291	0.216	0.079	0.096	0.137
5291	56291	0.16	0.064	0.152	0.096
5291	56291	0.144	0.032	0.192	0.176
5291	56291	0.176	0.032	0.112	0.144
5291	56291	0.128	0.128	0.304	0.256
5291	56291	0.16	0.112	0.24	0.272
5291	56291	0.152	0.064	0.096	0.088
5291	56291	0.088	0.216	0.368	0.304
5291	56291	0.096	0.76	0.848	0.856
5291	56291	0.168	0.072	0.168	0.24
5291	56291	0.152	0.024	0.192	0.176
5291	56291	0.136	1.048	1.2	1.184
5291	56291	0.0	0.0	0.0	0.0
5291	56291	0.0	0.0	0.0	0.0
5291	56291	0.0	0.0	0.0	0.0
5291	56291	0.0	0.0	0.0	0.0
5291	56291	0.0	0.0	0.0	0.0
5291	56291	0.0	0.0	0.0	0.0
5291	56291	0.0	0.0	0.0	0.0
5291	56291	0.0	0.0	0.0	0.0
5291	56291	0.0	0.0	0.0	0.0
5291	56291	0.0	0.0	0.0	0.0
5291	56291	0.0	0.0	0.0	0.0
5291	56291	0.0	0.0	0.0	0.0
5291	56291	0.0	0.0	0.0	0.0
5291	56291	0.0	0.0	0.0	0.0
5291	56291	0.0	0.0	0.0	0.0
5291	56291	0.0	0.0	0.0	0.0
