PARTICIPANT_ID	TEST_SECTION_ID	HOLD_LATENCY	INTERKEY_LATENCY	PRESS_LATENCY	RELEASE_LATENCY
2188	22172	0.115	0.0	0.0	0.0
2188	22172	0.094	0.037	0.078	0.057
2188	22172	0.109	0.016	0.11	0.125
2188	22172	0.093	0.047	0.156	0.14
2188	22172	0.077	0.141	0.234	0.218
2188	22172	0.135	0.094	0.171	0.229
2188	22172	0.134	0.016	0.151	0.15
2188	22172	0.107	0.471	0.605	0.578
2188	22172	0.138	0.025	0.082	0.113
2188	22172	0.131	0.056	0.082	0.075
2188	22172	0.069	0.36	0.491	0.429
2188	22172	0.07	0.336	0.405	0.406
2188	22172	0.071	0.062	0.132	0.133
2188	22172	0.089	0.028	0.099	0.117
2188	22172	0.124	0.094	0.183	0.218
2188	22172	0.098	0.035	0.089	0.063
2188	22172	0.094	0.089	0.187	0.183
2188	22172	0.128	0.032	0.126	0.16
2188	22172	0.084	0.026	0.102	0.058
2188	22172	0.114	0.0	0.084	0.114
2188	22172	0.102	0.016	0.13	0.118
2188	22172	0.072	0.613	0.715	0.685
2188	22172	0.072	0.078	0.15	0.15
2188	22172	0.077	0.172	0.244	0.249
2188	22172	0.093	0.021	0.098	0.114
2188	22172	0.106	0.032	0.125	0.138
2188	22172	0.1	0.515	0.621	0.615
2188	22172	0.082	0.035	0.065	0.047
2188	22172	0.087	0.047	0.129	0.134
2188	22172	0.109	0.225	0.312	0.334
2188	22172	0.255	0.015	0.124	0.27
2188	22172	0.073	0.044	0.211	0.029
2188	22172	0.102	0.58	0.653	0.682
2188	22172	0.079	0.172	0.274	0.251
2188	22172	0.115	0.117	0.196	0.232
2188	22172	0.122	0.062	0.177	0.184
2188	22172	0.09	0.093	0.215	0.183
2188	22172	0.074	0.027	0.117	0.101
2188	22172	0.061	0.147	0.221	0.208
2188	22172	0.069	0.071	0.132	0.14
2188	22172	0.137	0.103	0.172	0.24
2188	22172	0.101	0.041	0.096	0.06
2188	22172	0.119	0.047	0.148	0.166
2188	22172	0.068	0.015	0.134	0.083
2188	22172	0.082	0.286	0.354	0.368
2188	22172	0.073	0.094	0.176	0.167
2188	22172	0.683	0.062	0.135	0.745
2188	22172	0.071	0.216	0.899	0.287
2188	22172	0.064	0.096	0.167	0.16
2188	22172	0.087	0.434	0.498	0.521
2188	22172	0.085	0.015	0.102	0.1
2188	22172	0.084	0.0	0.085	0.084
2188	22172	0.08	0.203	0.287	0.283
2188	22172	0.094	0.072	0.152	0.166
2188	22172	0.082	0.167	0.261	0.249
2188	22172	0.069	0.08	0.162	0.149
2188	22172	0.157	0.083	0.152	0.24
2188	22172	0.132	0.025	0.132	0.107
2188	22172	0.102	0.219	0.351	0.321
2188	22172	0.07	0.063	0.165	0.133
2188	22172	0.07	0.047	0.117	0.117
