PARTICIPANT_ID	TEST_SECTION_ID	HOLD_LATENCY	INTERKEY_LATENCY	PRESS_LATENCY	RELEASE_LATENCY
7857	84046	0.319	0.0	0.0	0.0
7857	84046	0.16	0.184	0.135	0.024
7857	84046	0.12	0.192	0.352	0.312
7857	84046	0.112	0.032	0.152	0.144
7857	84046	0.072	0.624	0.736	0.696
7857	84046	0.12	0.984	1.056	1.104
7857	84046	0.08	0.552	0.672	0.632
7857	84046	0.136	0.24	0.32	0.376
7857	84046	0.08	0.032	0.104	0.048
7857	84046	0.112	0.264	0.344	0.376
7857	84046	0.096	0.552	0.664	0.648
7857	84046	0.112	0.392	0.488	0.504
7857	84046	0.12	0.064	0.176	0.184
7857	84046	0.12	0.488	0.608	0.608
7857	84046	0.096	0.024	0.096	0.072
7857	84046	0.088	0.016	0.112	0.104
7857	84046	0.088	0.072	0.16	0.16
7857	84046	0.168	0.016	0.104	0.184
7857	84046	0.112	0.048	0.12	0.064
7857	84046	0.096	0.04	0.152	0.136
7857	84046	0.064	0.088	0.184	0.152
7857	84046	0.152	0.024	0.04	0.128
7857	84046	0.096	0.032	0.12	0.064
7857	84046	0.12	0.536	0.632	0.656
7857	84046	0.104	0.024	0.144	0.128
7857	84046	0.104	0.04	0.064	0.064
7857	84046	0.128	0.04	0.144	0.168
7857	84046	0.088	0.8	0.928	0.888
7857	84046	0.072	0.056	0.144	0.128
7857	84046	0.056	0.592	0.664	0.648
7857	84046	0.104	0.024	0.08	0.128
7857	84046	0.072	0.168	0.272	0.24
7857	84046	0.0	0.0	0.0	0.0
7857	84046	0.0	0.0	0.0	0.0
7857	84046	0.0	0.0	0.0	0.0
7857	84046	0.0	0.0	0.0	0.0
7857	84046	0.0	0.0	0.0	0.0
7857	84046	0.0	0.0	0.0	0.0
7857	84046	0.0	0.0	0.0	0.0
7857	84046	0.0	0.0	0.0	0.0
7857	84046	0.0	0.0	0.0	0.0
7857	84046	0.0	0.0	0.0	0.0
7857	84046	0.0	0.0	0.0	0.0
7857	84046	0.0	0.0	0.0	0.0
7857	84046	0.0	0.0	0.0	0.0
7857	84046	0.0	0.0	0.0	0.0
7857	84046	0.0	0.0	0.0	0.0
7857	84046	0.0	0.0	0.0	0.0
7857	84046	0.0	0.0	0.0	0.0
7857	84046	0.0	0.0	0.0	0.0
7857	84046	0.0	0.0	0.0	0.0
7857	84046	0.0	0.0	0.0	0.0
7857	84046	0.0	0.0	0.0	0.0
7857	84046	0.0	0.0	0.0	0.0
7857	84046	0.0	0.0	0.0	0.0
7857	84046	0.0	0.0	0.0	0.0
7857	84046	0.0	0.0	0.0	0.0
7857	84046	0.0	0.0	0.0	0.0
7857	84046	0.0	0.0	0.0	0.0
7857	84046	0.0	0.0	0.0	0.0
7857	84046	0.0	0.0	0.0	0.0
7857	84046	0.0	0.0	0.0	0.0
7857	84046	0.0	0.0	0.0	0.0
7857	84046	0.0	0.0	0.0	0.0
7857	84046	0.0	0.0	0.0	0.0
7857	84046	0.0	0.0	0.0	0.0
7857	84046	0.0	0.0	0.0	0.0
