PARTICIPANT_ID	TEST_SECTION_ID	HOLD_LATENCY	INTERKEY_LATENCY	PRESS_LATENCY	RELEASE_LATENCY
8638	92705	0.144	0.0	0.0	0.0
8638	92705	0.067	0.064	0.08	0.003
8638	92705	0.127	0.18	0.247	0.307
8638	92705	0.024	0.147	0.274	0.171
8638	92705	0.136	0.222	0.246	0.358
8638	92705	0.088	0.056	0.08	0.032
8638	92705	0.072	0.168	0.256	0.24
8638	92705	0.072	0.104	0.176	0.176
8638	92705	0.072	0.136	0.208	0.208
8638	92705	0.055	0.233	0.305	0.288
8638	92705	0.12	0.144	0.199	0.264
8638	92705	0.16	0.168	0.288	0.328
8638	92705	0.073	0.616	0.776	0.689
8638	92705	0.138	0.015	0.088	0.153
8638	92705	0.159	0.001	0.137	0.158
8638	92705	0.096	0.071	0.088	0.025
8638	92705	0.08	0.191	0.287	0.271
8638	92705	0.063	0.065	0.145	0.128
8638	92705	0.081	0.104	0.167	0.185
8638	92705	0.088	0.055	0.136	0.143
8638	92705	0.095	0.097	0.185	0.192
8638	92705	0.096	0.488	0.583	0.584
8638	92705	0.055	0.161	0.257	0.216
8638	92705	0.088	0.04	0.095	0.128
8638	92705	0.087	0.193	0.281	0.28
8638	92705	0.08	0.088	0.175	0.168
8638	92705	0.073	0.168	0.248	0.241
8638	92705	0.096	0.143	0.216	0.239
8638	92705	0.105	0.072	0.168	0.177
8638	92705	0.128	0.191	0.296	0.319
8638	92705	0.096	0.152	0.28	0.248
8638	92705	0.087	0.105	0.201	0.192
8638	92705	0.088	0.088	0.175	0.176
8638	92705	0.095	0.145	0.233	0.24
8638	92705	0.12	0.056	0.151	0.176
8638	92705	0.097	0.056	0.176	0.153
8638	92705	0.105	0.143	0.24	0.248
8638	92705	0.063	0.08	0.185	0.143
8638	92705	0.064	0.072	0.135	0.136
8638	92705	0.103	0.097	0.161	0.2
8638	92705	0.111	0.105	0.208	0.216
8638	92705	0.08	0.017	0.128	0.097
8638	92705	0.072	0.103	0.183	0.175
8638	92705	0.088	0.088	0.16	0.176
8638	92705	0.088	0.088	0.176	0.176
8638	92705	0.088	0.064	0.152	0.152
8638	92705	0.088	0.416	0.504	0.504
8638	92705	0.088	2.256	2.344	2.344
8638	92705	0.0	0.0	0.0	0.0
8638	92705	0.0	0.0	0.0	0.0
8638	92705	0.0	0.0	0.0	0.0
8638	92705	0.0	0.0	0.0	0.0
8638	92705	0.0	0.0	0.0	0.0
8638	92705	0.0	0.0	0.0	0.0
8638	92705	0.0	0.0	0.0	0.0
8638	92705	0.0	0.0	0.0	0.0
8638	92705	0.0	0.0	0.0	0.0
8638	92705	0.0	0.0	0.0	0.0
8638	92705	0.0	0.0	0.0	0.0
8638	92705	0.0	0.0	0.0	0.0
8638	92705	0.0	0.0	0.0	0.0
8638	92705	0.0	0.0	0.0	0.0
8638	92705	0.0	0.0	0.0	0.0
8638	92705	0.0	0.0	0.0	0.0
8638	92705	0.0	0.0	0.0	0.0
8638	92705	0.0	0.0	0.0	0.0
8638	92705	0.0	0.0	0.0	0.0
8638	92705	0.0	0.0	0.0	0.0
8638	92705	0.0	0.0	0.0	0.0
8638	92705	0.0	0.0	0.0	0.0
8638	92721	0.128	0.0	0.0	0.0
8638	92721	0.073	0.033	0.095	0.04
8638	92721	0.065	0.111	0.184	0.176
8638	92721	0.064	0.063	0.128	0.127
8638	92721	0.065	0.096	0.16	0.161
8638	92721	0.071	0.16	0.225	0.231
8638	92721	0.136	0.345	0.416	0.481
8638	92721	0.08	0.135	0.271	0.215
8638	92721	0.097	0.224	0.304	0.321
8638	92721	0.055	0.08	0.177	0.135
8638	92721	0.071	1.233	1.288	1.304
8638	92721	0.088	0.16	0.231	0.248
8638	92721	0.127	0.193	0.281	0.32
8638	92721	0.11	0.162	0.289	0.272
8638	92721	0.08	0.416	0.526	0.496
8638	92721	0.071	0.057	0.137	0.128
8638	92721	0.072	0.129	0.2	0.201
8638	92721	0.087	0.016	0.056	0.071
8638	92721	0.073	0.128	0.215	0.201
8638	92721	0.08	0.168	0.241	0.248
8638	92721	0.072	0.111	0.191	0.183
8638	92721	0.152	0.153	0.225	0.305
8638	92721	0.072	0.031	0.183	0.103
8638	92721	0.097	0.144	0.216	0.241
8638	92721	0.08	0.376	0.473	0.456
8638	92721	0.192	0.008	0.088	0.2
8638	92721	0.176	0.04	0.152	0.136
8638	92721	0.248	0.248	0.424	0.496
8638	92721	0.048	1.576	1.824	1.624
8638	92721	0.063	0.08	0.128	0.143
8638	92721	0.056	0.08	0.143	0.136
8638	92721	0.063	0.097	0.153	0.16
8638	92721	0.111	0.105	0.168	0.216
8638	92721	0.08	0.496	0.607	0.576
8638	92721	0.073	0.08	0.16	0.153
8638	92721	0.088	0.032	0.105	0.12
8638	92721	0.063	0.072	0.16	0.135
8638	92721	0.079	0.145	0.208	0.224
8638	92721	0.08	0.2	0.279	0.28
8638	92721	0.16	0.128	0.208	0.288
8638	92721	0.152	0.047	0.113	0.105
8638	92721	0.225	0.279	0.431	0.504
8638	92721	0.073	0.399	0.624	0.472
8638	92721	0.073	0.095	0.168	0.168
8638	92721	0.072	0.08	0.153	0.152
8638	92721	0.08	0.239	0.311	0.319
8638	92721	0.097	0.128	0.208	0.225
8638	92721	0.176	0.032	0.129	0.208
8638	92721	0.065	0.143	0.319	0.208
8638	92721	0.095	0.344	0.409	0.439
8638	92721	0.16	0.193	0.288	0.353
8638	92721	0.144	0.28	0.44	0.424
8638	92721	0.143	0.04	0.184	0.183
8638	92721	0.128	0.145	0.288	0.273
8638	92721	0.111	0.056	0.072	0.055
8638	92721	0.096	0.328	0.439	0.424
8638	92721	0.095	0.113	0.209	0.208
8638	92721	0.063	0.513	0.608	0.576
8638	92721	0.088	0.057	0.12	0.145
8638	92721	0.081	0.103	0.191	0.184
8638	92721	0.136	0.072	0.153	0.208
8638	92721	0.095	0.08	0.216	0.175
8638	92721	0.087	0.073	0.168	0.16
8638	92721	0.16	0.121	0.208	0.281
8638	92721	0.113	0.063	0.223	0.176
8638	92721	0.103	0.072	0.185	0.175
8638	92721	0.111	0.105	0.208	0.216
8638	92721	0.088	0.681	0.792	0.769
8638	92721	0.0	0.0	0.0	0.0
8638	92721	0.0	0.0	0.0	0.0
8638	92737	0.183	0.0	0.0	0.0
8638	92737	0.056	0.031	0.152	0.025
8638	92737	0.072	0.12	0.176	0.192
8638	92737	0.088	0.04	0.112	0.128
8638	92737	0.073	0.071	0.159	0.144
8638	92737	0.103	0.072	0.145	0.175
8638	92737	0.065	0.168	0.271	0.233
8638	92737	0.065	0.143	0.208	0.208
8638	92737	0.08	0.192	0.257	0.272
8638	92737	0.145	0.079	0.159	0.224
8638	92737	0.056	0.04	0.185	0.096
8638	92737	0.055	0.16	0.216	0.215
8638	92737	0.08	0.025	0.08	0.105
8638	92737	0.073	0.151	0.231	0.224
8638	92737	0.071	0.104	0.177	0.175
8638	92737	0.073	0.16	0.231	0.233
8638	92737	0.064	0.136	0.209	0.2
8638	92737	0.064	0.12	0.184	0.184
8638	92737	0.079	0.264	0.328	0.343
8638	92737	0.081	0.16	0.239	0.241
8638	92737	0.072	0.12	0.201	0.192
8638	92737	0.089	0.023	0.095	0.112
8638	92737	0.08	0.064	0.153	0.144
8638	92737	0.064	0.152	0.232	0.216
8638	92737	0.08	0.112	0.176	0.192
8638	92737	0.072	0.072	0.152	0.144
8638	92737	0.056	0.104	0.176	0.16
8638	92737	0.088	0.224	0.28	0.312
8638	92737	0.08	0.752	0.84	0.832
8638	92737	0.079	0.248	0.328	0.327
8638	92737	0.128	0.248	0.327	0.376
8638	92737	0.056	0.945	1.073	1.001
8638	92737	0.056	0.104	0.16	0.16
8638	92737	0.049	0.087	0.143	0.136
8638	92737	0.056	0.08	0.129	0.136
8638	92737	0.057	0.063	0.119	0.12
8638	92737	0.001	0.153	0.21	0.154
8638	92737	0.048	0.046	0.047	0.094
8638	92737	0.025	0.111	0.159	0.136
8638	92737	0.071	0.784	0.809	0.855
8638	92737	0.063	0.185	0.256	0.248
8638	92737	0.056	0.169	0.232	0.225
8638	92737	0.072	0.144	0.2	0.216
8638	92737	0.088	0.04	0.112	0.128
8638	92737	0.072	0.088	0.176	0.16
8638	92737	0.096	0.12	0.192	0.216
8638	92737	0.088	0.128	0.224	0.216
8638	92737	0.08	0.24	0.328	0.32
8638	92737	0.095	0.256	0.336	0.351
8638	92737	0.095	0.073	0.168	0.168
8638	92737	0.104	0.257	0.352	0.361
8638	92737	0.153	0.095	0.199	0.248
8638	92737	0.081	0.095	0.248	0.176
8638	92737	0.088	0.536	0.617	0.624
8638	92737	0.0	0.0	0.0	0.0
8638	92737	0.0	0.0	0.0	0.0
8638	92737	0.0	0.0	0.0	0.0
8638	92737	0.0	0.0	0.0	0.0
8638	92737	0.0	0.0	0.0	0.0
8638	92737	0.0	0.0	0.0	0.0
8638	92737	0.0	0.0	0.0	0.0
8638	92737	0.0	0.0	0.0	0.0
8638	92737	0.0	0.0	0.0	0.0
8638	92737	0.0	0.0	0.0	0.0
8638	92737	0.0	0.0	0.0	0.0
8638	92737	0.0	0.0	0.0	0.0
8638	92737	0.0	0.0	0.0	0.0
8638	92737	0.0	0.0	0.0	0.0
8638	92737	0.0	0.0	0.0	0.0
8638	92737	0.0	0.0	0.0	0.0
8638	92750	0.169	0.0	0.0	0.0
8638	92750	0.064	0.048	0.121	0.016
8638	92750	0.064	0.104	0.168	0.168
8638	92750	0.08	0.04	0.104	0.12
8638	92750	0.072	0.056	0.136	0.128
8638	92750	0.088	0.12	0.192	0.208
8638	92750	0.065	0.2	0.288	0.265
8638	92750	0.064	0.135	0.2	0.199
8638	92750	0.072	0.072	0.136	0.144
8638	92750	0.128	0.336	0.408	0.464
8638	92750	0.072	0.04	0.168	0.112
8638	92750	0.128	0.088	0.16	0.216
8638	92750	0.064	0.032	0.16	0.096
8638	92750	0.08	0.144	0.208	0.224
8638	92750	0.12	0.064	0.144	0.184
8638	92750	0.064	0.04	0.16	0.104
8638	92750	0.088	0.104	0.168	0.192
8638	92750	0.088	0.112	0.2	0.2
8638	92750	0.128	0.28	0.368	0.408
8638	92750	0.072	0.112	0.24	0.184
8638	92750	0.167	0.281	0.353	0.448
8638	92750	1.456	0.488	0.655	1.944
8638	92750	0.064	1.248	0.208	1.184
8638	92750	0.199	0.073	0.137	0.272
8638	92750	0.096	0.216	0.415	0.312
8638	92750	0.08	0.208	0.304	0.288
8638	92750	0.095	0.321	0.401	0.416
8638	92750	0.12	2.296	2.391	2.416
8638	92750	0.128	0.016	0.104	0.112
8638	92750	0.104	0.064	0.192	0.168
8638	92750	0.096	0.096	0.2	0.192
8638	92750	0.095	0.057	0.153	0.152
8638	92750	0.183	0.113	0.208	0.296
8638	92750	0.048	0.024	0.159	0.024
8638	92750	0.064	0.12	0.168	0.184
8638	92750	0.096	0.136	0.2	0.232
8638	92750	0.119	0.177	0.273	0.296
8638	92750	0.097	0.008	0.111	0.089
8638	92750	0.064	0.591	0.688	0.655
8638	92750	0.08	0.224	0.288	0.304
8638	92750	0.08	0.112	0.192	0.192
8638	92750	0.088	0.144	0.224	0.232
8638	92750	0.176	0.441	0.529	0.617
8638	92750	0.072	0.319	0.495	0.391
8638	92750	0.064	0.088	0.16	0.152
8638	92750	0.08	0.28	0.344	0.36
8638	92750	0.128	0.049	0.129	0.177
8638	92750	0.104	0.055	0.183	0.159
8638	92750	0.113	0.064	0.168	0.177
8638	92750	0.095	0.04	0.153	0.135
8638	92750	0.136	0.136	0.231	0.272
8638	92750	0.104	0.2	0.336	0.304
8638	92750	0.135	0.081	0.185	0.216
8638	92750	0.088	0.088	0.223	0.176
8638	92750	0.184	0.408	0.496	0.592
8638	92750	0.12	0.12	0.304	0.24
8638	92750	0.081	0.568	0.688	0.649
8638	92750	0.136	0.063	0.144	0.199
8638	92750	0.112	0.136	0.272	0.248
8638	92750	0.08	0.072	0.184	0.152
8638	92750	0.097	0.176	0.256	0.273
8638	92750	0.063	0.04	0.137	0.103
8638	92750	0.056	0.128	0.191	0.184
8638	92750	0.055	0.129	0.185	0.184
8638	92750	0.072	0.016	0.071	0.088
8638	92750	0.069	0.091	0.163	0.16
8638	92750	0.055	0.113	0.182	0.168
8638	92750	0.065	0.128	0.183	0.193
8638	92750	0.047	0.128	0.193	0.175
8638	92750	0.071	0.081	0.128	0.152
8638	92766	0.12	0.0	0.0	0.0
8638	92766	0.055	0.04	0.08	0.015
8638	92766	0.063	0.097	0.152	0.16
8638	92766	0.08	0.176	0.239	0.256
8638	92766	0.121	0.12	0.2	0.241
8638	92766	0.136	0.2	0.321	0.336
8638	92766	0.079	0.032	0.168	0.111
8638	92766	0.128	0.192	0.271	0.32
8638	92766	0.073	0.032	0.16	0.105
8638	92766	0.24	0.143	0.216	0.383
8638	92766	0.176	0.095	0.145	0.081
8638	92766	0.097	0.063	0.239	0.16
8638	92766	0.072	0.239	0.336	0.311
8638	92766	0.105	0.16	0.232	0.265
8638	92766	0.08	0.176	0.281	0.256
8638	92766	0.088	0.12	0.2	0.208
8638	92766	0.073	0.223	0.311	0.296
8638	92766	0.072	0.143	0.216	0.215
8638	92766	0.071	0.193	0.265	0.264
8638	92766	0.16	0.048	0.119	0.208
