PARTICIPANT_ID	TEST_SECTION_ID	HOLD_LATENCY	INTERKEY_LATENCY	PRESS_LATENCY	RELEASE_LATENCY
10908	115373	0.167	0.0	0.0	0.0
10908	115373	0.119	0.087	0.08	0.032
10908	115373	0.079	0.049	0.168	0.128
10908	115373	0.071	0.081	0.16	0.152
10908	115373	0.103	0.057	0.128	0.16
10908	115373	0.087	0.031	0.072	0.056
10908	115373	0.088	0.008	0.079	0.08
10908	115373	0.119	0.031	0.057	0.088
10908	115373	0.127	0.031	0.088	0.096
10908	115373	0.127	0.031	0.096	0.096
10908	115373	0.127	0.025	0.152	0.152
10908	115373	0.104	0.056	0.183	0.16
10908	115373	0.111	0.007	0.097	0.104
10908	115373	0.071	0.039	0.072	0.032
10908	115373	0.079	0.057	0.128	0.136
10908	115373	0.063	0.023	0.056	0.04
10908	115373	0.079	0.033	0.096	0.112
10908	115373	0.071	0.007	0.072	0.064
10908	115373	0.064	0.016	0.087	0.08
10908	115373	0.103	0.081	0.145	0.184
10908	115373	0.103	0.007	0.096	0.096
10908	115373	0.095	0.065	0.168	0.16
10908	115373	0.072	0.072	0.167	0.144
10908	115373	0.087	0.073	0.145	0.16
10908	115373	0.103	0.017	0.104	0.12
10908	115373	0.119	0.007	0.096	0.112
10908	115373	0.064	0.016	0.135	0.08
10908	115373	0.056	0.104	0.168	0.16
10908	115373	0.055	0.241	0.297	0.296
10908	115373	0.071	0.105	0.16	0.176
10908	115373	0.056	0.08	0.151	0.136
10908	115373	0.064	0.096	0.152	0.16
10908	115373	0.08	0.08	0.144	0.16
10908	115373	0.063	0.081	0.161	0.144
10908	115373	0.048	0.08	0.143	0.128
10908	115373	0.079	0.393	0.441	0.472
10908	115373	0.08	0.024	0.103	0.104
10908	115373	0.103	0.041	0.121	0.144
10908	115373	0.136	0.008	0.095	0.128
10908	115373	0.152	0.0	0.136	0.152
10908	115373	0.079	0.009	0.161	0.088
10908	115373	0.064	0.2	0.279	0.264
10908	115373	0.072	0.048	0.112	0.12
10908	115373	0.072	0.024	0.096	0.096
10908	115373	0.12	0.264	0.336	0.384
10908	115373	0.151	0.015	0.105	0.136
10908	115373	0.151	0.079	0.072	0.072
10908	115373	0.136	0.032	0.119	0.104
10908	115373	0.111	0.145	0.281	0.256
10908	115373	0.144	0.008	0.119	0.152
10908	115373	0.096	0.008	0.136	0.088
10908	115373	0.079	0.017	0.113	0.096
10908	115373	0.096	0.024	0.055	0.072
10908	115373	0.104	0.016	0.08	0.088
10908	115373	0.064	0.016	0.088	0.048
10908	115373	0.104	0.056	0.12	0.16
10908	115373	0.087	0.023	0.081	0.064
10908	115373	0.096	0.024	0.063	0.072
10908	115373	0.103	0.097	0.193	0.2
10908	115373	0.089	0.039	0.064	0.05
10908	115373	0.13	0.001	0.088	0.129
10908	115373	0.104	0.019	0.111	0.085
10908	115373	0.079	0.577	0.681	0.656
10908	115373	0.104	0.072	0.151	0.176
10908	115373	0.111	0.153	0.257	0.264
10908	115373	0.08	0.048	0.159	0.128
10908	115373	0.063	0.065	0.145	0.128
10908	115373	0.111	0.049	0.112	0.16
10908	115373	0.096	0.008	0.103	0.088
10908	115373	0.072	0.016	0.112	0.088
10908	115392	0.144	0.0	0.0	0.0
10908	115392	0.12	0.08	0.064	0.04
10908	115392	0.08	0.072	0.192	0.152
10908	115392	0.088	0.008	0.088	0.096
10908	115392	0.072	0.048	0.136	0.12
10908	115392	0.079	0.032	0.104	0.111
10908	115392	0.112	0.031	0.048	0.081
10908	115392	0.08	0.016	0.128	0.096
10908	115392	0.056	0.144	0.224	0.2
10908	115392	0.064	0.128	0.184	0.192
10908	115392	0.08	0.024	0.088	0.104
10908	115392	0.08	0.088	0.168	0.168
10908	115392	0.088	0.024	0.104	0.112
10908	115392	0.08	0.048	0.136	0.128
10908	115392	0.128	0.144	0.224	0.272
10908	115392	0.096	0.048	0.08	0.048
10908	115392	0.04	0.136	0.232	0.176
10908	115392	0.103	0.015	0.025	0.088
10908	115392	0.0	0.0	0.0	0.0
10908	115392	0.0	0.0	0.0	0.0
10908	115392	0.0	0.0	0.0	0.0
10908	115392	0.0	0.0	0.0	0.0
10908	115392	0.0	0.0	0.0	0.0
10908	115392	0.0	0.0	0.0	0.0
10908	115392	0.0	0.0	0.0	0.0
10908	115392	0.0	0.0	0.0	0.0
10908	115392	0.0	0.0	0.0	0.0
10908	115392	0.0	0.0	0.0	0.0
10908	115392	0.0	0.0	0.0	0.0
10908	115392	0.0	0.0	0.0	0.0
10908	115392	0.0	0.0	0.0	0.0
10908	115392	0.0	0.0	0.0	0.0
10908	115392	0.0	0.0	0.0	0.0
10908	115392	0.0	0.0	0.0	0.0
10908	115392	0.0	0.0	0.0	0.0
10908	115392	0.0	0.0	0.0	0.0
10908	115392	0.0	0.0	0.0	0.0
10908	115392	0.0	0.0	0.0	0.0
10908	115392	0.0	0.0	0.0	0.0
10908	115392	0.0	0.0	0.0	0.0
10908	115392	0.0	0.0	0.0	0.0
10908	115392	0.0	0.0	0.0	0.0
10908	115392	0.0	0.0	0.0	0.0
10908	115392	0.0	0.0	0.0	0.0
10908	115392	0.0	0.0	0.0	0.0
10908	115392	0.0	0.0	0.0	0.0
10908	115392	0.0	0.0	0.0	0.0
10908	115392	0.0	0.0	0.0	0.0
10908	115392	0.0	0.0	0.0	0.0
10908	115392	0.0	0.0	0.0	0.0
10908	115392	0.0	0.0	0.0	0.0
10908	115392	0.0	0.0	0.0	0.0
