PARTICIPANT_ID	TEST_SECTION_ID	HOLD_LATENCY	INTERKEY_LATENCY	PRESS_LATENCY	RELEASE_LATENCY
8870	94933	0.062	0.0	0.0	0.0
8870	94933	0.048	0.16	0.222	0.208
8870	94933	0.096	0.205	0.253	0.301
8870	94933	0.134	0.069	0.027	0.065
8870	94933	0.088	0.666	0.8	0.754
8870	94933	0.067	0.093	0.181	0.16
8870	94933	0.104	0.16	0.227	0.264
8870	94933	0.088	0.088	0.192	0.176
8870	94933	0.096	1.088	1.176	1.184
8870	94933	0.096	0.304	0.4	0.4
8870	94933	0.104	0.448	0.544	0.552
8870	94933	0.08	0.368	0.472	0.448
8870	94933	0.112	0.136	0.216	0.248
8870	94933	0.072	0.288	0.4	0.36
8870	94933	0.08	0.104	0.176	0.184
8870	94933	0.08	0.256	0.336	0.336
8870	94933	0.104	0.088	0.168	0.192
8870	94933	0.073	0.103	0.207	0.176
8870	94933	0.073	0.127	0.2	0.2
8870	94933	0.081	0.031	0.104	0.112
8870	94933	0.063	1.224	1.305	1.287
8870	94933	0.088	0.648	0.711	0.736
8870	94933	0.032	0.264	0.352	0.296
8870	94933	0.056	0.536	0.568	0.592
8870	94933	0.056	0.616	0.672	0.672
8870	94933	0.104	0.144	0.2	0.248
8870	94933	0.064	0.104	0.208	0.168
8870	94933	0.002	0.112	0.176	0.114
8870	94933	0.08	0.934	0.936	1.014
8870	94933	0.079	0.145	0.225	0.224
8870	94933	0.096	0.152	0.231	0.248
8870	94933	0.08	0.464	0.56	0.544
8870	94933	0.072	0.632	0.712	0.704
8870	94933	0.072	0.176	0.248	0.248
8870	94933	0.096	0.344	0.416	0.44
8870	94933	0.064	0.192	0.288	0.256
8870	94933	0.064	0.976	1.04	1.04
8870	94933	0.056	0.409	0.473	0.465
8870	94933	0.064	0.144	0.2	0.208
8870	94933	0.112	0.584	0.648	0.696
8870	94933	0.064	0.112	0.224	0.176
8870	94933	0.04	0.24	0.304	0.28
8870	94933	0.088	1.36	1.4	1.448
8870	94933	0.064	0.304	0.392	0.368
8870	94933	0.08	0.176	0.24	0.256
8870	94933	0.072	0.2	0.28	0.272
8870	94933	0.072	0.656	0.728	0.728
8870	94933	0.056	0.16	0.232	0.216
8870	94933	0.08	0.144	0.2	0.224
8870	94933	0.056	0.056	0.136	0.112
8870	94933	0.072	0.856	0.912	0.928
8870	94933	0.088	0.144	0.216	0.232
8870	94933	0.071	0.52	0.608	0.591
8870	94933	0.104	0.128	0.199	0.232
8870	94933	0.088	0.088	0.192	0.176
8870	94933	0.063	0.273	0.361	0.336
8870	94933	0.04	0.224	0.287	0.264
8870	94933	0.072	0.84	0.88	0.912
8870	94933	0.088	0.224	0.296	0.312
8870	94933	0.072	0.056	0.144	0.128
8870	94933	0.056	0.224	0.296	0.28
8870	94933	0.032	0.16	0.216	0.192
8870	94933	0.112	0.032	0.064	0.144
8870	94933	0.072	0.104	0.216	0.176
8870	94933	0.08	1.16	1.232	1.24
8870	94933	0.08	0.272	0.352	0.352
8870	94933	0.064	0.392	0.472	0.456
8870	94933	0.071	0.305	0.369	0.376
8870	94933	0.04	0.152	0.223	0.192
8870	94933	0.096	0.176	0.216	0.272
8870	94950	0.056	0.0	0.0	0.0
8870	94950	0.056	0.16	0.216	0.216
8870	94950	0.104	0.128	0.184	0.232
8870	94950	0.088	0.136	0.24	0.224
8870	94950	0.088	0.136	0.224	0.224
8870	94950	0.08	0.168	0.256	0.248
8870	94950	0.064	0.56	0.64	0.624
8870	94950	0.112	0.392	0.456	0.504
8870	94950	0.112	0.056	0.168	0.168
8870	94950	0.112	0.568	0.68	0.68
8870	94950	0.08	0.248	0.36	0.328
8870	94950	0.056	0.432	0.512	0.488
8870	94950	0.049	0.159	0.215	0.208
8870	94950	0.048	0.12	0.169	0.168
8870	94950	0.065	0.159	0.207	0.224
8870	94950	0.079	0.824	0.889	0.903
8870	94950	0.072	0.144	0.223	0.216
8870	94950	0.066	0.128	0.2	0.194
8870	94950	0.056	1.478	1.544	1.534
8870	94950	0.072	0.16	0.216	0.232
8870	94950	0.104	0.312	0.384	0.416
8870	94950	0.064	0.048	0.152	0.112
8870	94950	0.104	1.096	1.16	1.2
8870	94950	0.048	0.136	0.24	0.184
8870	94950	0.08	0.936	0.984	1.016
8870	94950	0.072	0.56	0.64	0.632
8870	94950	0.104	0.12	0.192	0.224
8870	94950	0.072	0.032	0.072	0.04
8870	94950	0.104	0.16	0.232	0.264
8870	94950	0.016	0.168	0.272	0.184
8870	94950	0.059	0.16	0.176	0.219
8870	94950	0.056	0.565	0.624	0.621
8870	94950	0.088	0.208	0.264	0.296
8870	94950	0.072	0.424	0.512	0.496
8870	94950	0.128	0.672	0.744	0.8
8870	94950	0.088	0.048	0.176	0.136
