PARTICIPANT_ID	TEST_SECTION_ID	HOLD_LATENCY	INTERKEY_LATENCY	PRESS_LATENCY	RELEASE_LATENCY
7460	80371	0.32	0.0	0.0	0.0
7460	80371	0.102	0.134	0.186	0.032
7460	80371	0.059	0.132	0.234	0.191
7460	80371	0.087	0.16	0.219	0.247
7460	80371	0.089	0.075	0.162	0.164
7460	80371	0.102	0.079	0.168	0.181
7460	80371	0.098	0.085	0.187	0.183
7460	80371	0.105	0.54	0.638	0.645
7460	80371	0.093	0.107	0.212	0.2
7460	80371	0.118	0.105	0.198	0.223
7460	80371	0.195	0.097	0.215	0.292
7460	80371	0.073	0.304	0.499	0.377
7460	80371	0.084	0.18	0.253	0.264
7460	80371	0.072	0.513	0.597	0.585
7460	80371	0.087	0.181	0.253	0.268
7460	80371	0.1	0.133	0.22	0.233
7460	80371	0.092	0.042	0.142	0.134
7460	80371	0.263	0.167	0.259	0.43
7460	80371	0.119	0.047	0.216	0.072
7460	80371	0.097	0.649	0.768	0.746
7460	80371	0.062	0.338	0.435	0.4
7460	80371	0.091	0.17	0.232	0.261
7460	80371	0.076	0.158	0.249	0.234
7460	80371	0.074	0.079	0.155	0.153
7460	80371	0.451	0.286	0.36	0.737
7460	80371	0.095	0.059	0.392	0.036
7460	80371	0.05	0.505	0.6	0.555
7460	80371	0.146	0.851	0.901	0.997
7460	80371	0.1	0.355	0.501	0.455
7460	80371	0.076	0.179	0.279	0.255
7460	80371	0.088	0.093	0.169	0.181
7460	80371	0.084	0.081	0.169	0.165
7460	80371	0.059	0.778	0.862	0.837
7460	80371	0.077	0.111	0.17	0.188
7460	80371	0.097	0.076	0.153	0.173
7460	80371	0.082	0.022	0.119	0.104
7460	80371	0.198	0.079	0.161	0.277
7460	80371	0.112	0.04	0.158	0.072
7460	80371	0.071	0.032	0.144	0.103
7460	80371	0.079	0.02	0.091	0.099
7460	80371	0.082	0.033	0.112	0.115
7460	80371	0.128	0.777	0.859	0.905
7460	80371	0.095	0.265	0.393	0.36
